city_id,event_year,event_type,event_time,rel_growth_adj,rel_risk_adj
ahmedabad_in,2017,enter_deep_cooling,-1,0.0,0.0
ahmedabad_in,2017,enter_deep_cooling,0,-2.1985062790195293,-19.28978827259454
ahmedabad_in,2017,enter_deep_cooling,1,1.2605827030281942,3.013826603225418
ahmedabad_in,2017,enter_deep_cooling,2,-0.7574448232072504,-11.718441936846578
ahmedabad_in,2019,enter_deep_cooling,-2,-3.4590889820477235,-22.303614875819957
ahmedabad_in,2019,enter_deep_cooling,-1,0.0,0.0
ahmedabad_in,2019,enter_deep_cooling,0,-2.0180275262354446,-14.732268540071995
ahmedabad_in,2019,enter_deep_cooling,1,-0.010049580241352718,-4.397823356376687
ahmedabad_in,2019,enter_deep_cooling,2,-1.6016137408572388,-9.443064085487315
ahmedabad_in,2021,enter_deep_cooling,-2,-2.007977945994092,-10.334445183695308
ahmedabad_in,2021,enter_deep_cooling,-1,0.0,0.0
ahmedabad_in,2021,enter_deep_cooling,0,-1.5915641606158861,-5.045240729110628
ahmedabad_in,2021,enter_deep_cooling,1,-0.5955136868402442,-2.8007823659736317
ahmedabad_in,2021,enter_deep_cooling,2,-1.2122651599384784,-7.04415744160011
ahmedabad_in,2024,enter_deep_cooling,-2,0.6167514730982342,4.243375075626478
ahmedabad_in,2024,enter_deep_cooling,-1,0.0,0.0
ahmedabad_in,2024,enter_deep_cooling,0,-0.26068078598063193,-3.39792793668056
ahmedabad_in,2024,enter_deep_cooling,1,0.7356594010290134,7.243961172634922
alexandria_eg,2018,enter_deep_cooling,-2,0.1349508230259278,3.5835863073896554
alexandria_eg,2018,enter_deep_cooling,-1,0.0,0.0
alexandria_eg,2018,enter_deep_cooling,0,-1.2022735951105523,-7.322684289331175
alexandria_eg,2018,enter_deep_cooling,1,0.7489257082772629,7.252729808343645
alexandria_eg,2018,enter_deep_cooling,2,-0.1632174190844714,-7.134925452197088
alexandria_eg,2021,enter_deep_cooling,-2,0.9121431273617344,14.387655260540733
alexandria_eg,2021,enter_deep_cooling,-1,0.0,0.0
alexandria_eg,2021,enter_deep_cooling,0,-1.4853812741346115,-5.62406864223113
alexandria_eg,2021,enter_deep_cooling,1,1.5111547265066867,22.528730632694533
alexandria_eg,2021,enter_deep_cooling,2,-0.16279482917647276,14.800526201862617
algiers_dz,2018,enter_deep_cooling,-2,-0.4595742509918534,1.196817128087833
algiers_dz,2018,enter_deep_cooling,-1,0.0,0.0
algiers_dz,2018,enter_deep_cooling,0,-1.2789733639250733,-13.326742095977494
algiers_dz,2018,enter_deep_cooling,1,1.0467228807092472,17.297561618523403
algiers_dz,2018,enter_deep_cooling,2,0.20594855700506198,18.65658608405979
algiers_dz,2021,enter_deep_cooling,-2,0.8407743237041854,-1.3590244655363861
algiers_dz,2021,enter_deep_cooling,-1,0.0,0.0
algiers_dz,2021,enter_deep_cooling,0,-0.9561484795571797,-20.390140420703343
algiers_dz,2021,enter_deep_cooling,1,-0.34879657135285186,-19.67435575778208
algiers_dz,2021,enter_deep_cooling,2,-0.30778439292968646,-19.101783301291604
algiers_dz,2025,enter_deep_cooling,-2,-0.15912526632454102,-1.364289577811732
algiers_dz,2025,enter_deep_cooling,-1,0.0,0.0
algiers_dz,2025,enter_deep_cooling,0,-0.5813056299894954,-2.876617333127321
almaty_kz,2019,enter_deep_cooling,-2,-0.38003359453490637,-9.243639372497206
almaty_kz,2019,enter_deep_cooling,-1,0.0,0.0
almaty_kz,2019,enter_deep_cooling,0,-0.5633498382345669,-10.845157734969021
almaty_kz,2019,enter_deep_cooling,1,0.6822118221537584,8.375667127491504
almaty_kz,2019,enter_deep_cooling,2,-0.7323569331962679,-8.759164124399362
almaty_kz,2021,enter_deep_cooling,-2,-1.2455616603883253,-19.220824862460525
almaty_kz,2021,enter_deep_cooling,-1,0.0,0.0
almaty_kz,2021,enter_deep_cooling,0,-1.4145687553500264,-17.134831251890866
almaty_kz,2021,enter_deep_cooling,1,-0.5817748140610015,-9.370900667757802
almaty_kz,2021,enter_deep_cooling,2,-0.2234604342303288,-2.851396568965157
amman_jo,2017,enter_deep_cooling,-2,-0.3606751132430459,-1.3788865796911267
amman_jo,2017,enter_deep_cooling,-1,0.0,0.0
amman_jo,2017,enter_deep_cooling,0,-1.2289596884764395,-5.587952639745183
amman_jo,2017,enter_deep_cooling,1,-1.3391083608240928,-13.771065512974296
amman_jo,2017,enter_deep_cooling,2,-0.7492849496592369,-18.715558397910822
amman_jo,2022,enter_deep_cooling,-2,-1.137651471719521,-26.13160572954051
amman_jo,2022,enter_deep_cooling,-1,0.0,0.0
amman_jo,2022,enter_deep_cooling,0,-2.3351547832224435,-24.101975435208892
amman_jo,2022,enter_deep_cooling,1,-1.185669879835418,-17.599901076250198
amman_jo,2022,enter_deep_cooling,2,-0.9698929829432907,-11.567809511643311
amsterdam_nl,2017,enter_deep_cooling,-2,-0.25114578121390196,2.5677649738147608
amsterdam_nl,2017,enter_deep_cooling,-1,0.0,0.0
amsterdam_nl,2017,enter_deep_cooling,0,-1.1289235397032011,-13.801907376511124
amsterdam_nl,2017,enter_deep_cooling,1,0.42203899981724924,8.08779647902967
amsterdam_nl,2017,enter_deep_cooling,2,-0.8593816589589371,-5.753480740998349
amsterdam_nl,2019,enter_deep_cooling,-2,-1.5509625395204503,-21.889703855540795
amsterdam_nl,2019,enter_deep_cooling,-1,0.0,0.0
amsterdam_nl,2019,enter_deep_cooling,0,-1.2814206587761863,-13.841277220028019
amsterdam_nl,2019,enter_deep_cooling,1,-0.4303660721139502,-5.123781684617661
amsterdam_nl,2019,enter_deep_cooling,2,-1.4262379741316202,-18.33680338337498
amsterdam_nl,2021,enter_deep_cooling,-2,-0.8510545866622361,-8.717495535410357
amsterdam_nl,2021,enter_deep_cooling,-1,0.0,0.0
amsterdam_nl,2021,enter_deep_cooling,0,-0.9958719020176698,-13.21302169875732
amsterdam_nl,2021,enter_deep_cooling,1,0.4169893859020503,2.103222709824628
amsterdam_nl,2021,enter_deep_cooling,2,-0.556985388131213,-5.523590907403346
amsterdam_nl,2023,enter_deep_cooling,-2,-1.4128612879197202,-15.316244408581948
amsterdam_nl,2023,enter_deep_cooling,-1,0.0,0.0
amsterdam_nl,2023,enter_deep_cooling,0,-0.9739747740332634,-7.626813617227974
amsterdam_nl,2023,enter_deep_cooling,1,-0.7494489680765466,-17.27685382319174
amsterdam_nl,2023,enter_deep_cooling,2,0.6537997225199434,9.940584467272728
antananarivo_mg,2017,enter_deep_cooling,-2,-3.4297275568890075,-38.7958832865121
antananarivo_mg,2017,enter_deep_cooling,-1,0.0,0.0
antananarivo_mg,2017,enter_deep_cooling,0,-5.9839665733213,-48.891469583571215
antananarivo_mg,2017,enter_deep_cooling,1,-3.0859282528428413,-34.64415688369581
antananarivo_mg,2017,enter_deep_cooling,2,-5.2592556256252925,-55.24572154949797
antananarivo_mg,2019,enter_deep_cooling,-2,-2.8980383204784586,-14.247312699875408
antananarivo_mg,2019,enter_deep_cooling,-1,0.0,0.0
antananarivo_mg,2019,enter_deep_cooling,0,-2.1733273727824507,-20.601564665802165
antananarivo_mg,2019,enter_deep_cooling,1,0.6673298270031557,-1.30437287988223
antananarivo_mg,2019,enter_deep_cooling,2,0.3860832788606957,9.04440812264859
antananarivo_mg,2023,enter_deep_cooling,-2,0.4504889125414391,6.32796003516664
antananarivo_mg,2023,enter_deep_cooling,-1,0.0,0.0
antananarivo_mg,2023,enter_deep_cooling,0,-2.2013236188325545,-25.79895028055237
antananarivo_mg,2023,enter_deep_cooling,1,1.0117616834856835,6.954081300315373
antananarivo_mg,2023,enter_deep_cooling,2,-1.5321233910553238,-11.843094561743833
antananarivo_mg,2025,enter_deep_cooling,-2,-3.213085302318238,-32.75303158086774
antananarivo_mg,2025,enter_deep_cooling,-1,0.0,0.0
antananarivo_mg,2025,enter_deep_cooling,0,-2.5438850745410075,-18.797175862059206
antwerp_be,2019,enter_deep_cooling,-2,-1.1304571759650366,-14.978464269270482
antwerp_be,2019,enter_deep_cooling,-1,0.0,0.0
antwerp_be,2019,enter_deep_cooling,0,-1.5908611205612662,-10.622036026699234
antwerp_be,2019,enter_deep_cooling,1,-0.35383086447019574,-1.9788070389142263
antwerp_be,2019,enter_deep_cooling,2,-2.1937882089904654,-18.676636263688515
antwerp_be,2021,enter_deep_cooling,-2,-1.2370302560910704,-8.643228987785008
antwerp_be,2021,enter_deep_cooling,-1,0.0,0.0
antwerp_be,2021,enter_deep_cooling,0,-1.8399573445202695,-16.69782922477429
antwerp_be,2021,enter_deep_cooling,1,-0.30287748380721036,-2.0315628519834306
antwerp_be,2021,enter_deep_cooling,2,-2.043420460268148,-19.977886264026026
antwerp_be,2023,enter_deep_cooling,-2,-1.5370798607130591,-14.666266372790858
antwerp_be,2023,enter_deep_cooling,-1,0.0,0.0
antwerp_be,2023,enter_deep_cooling,0,-1.7405429764609375,-17.946323412042595
antwerp_be,2023,enter_deep_cooling,1,-0.3943516158948843,-6.444209672700424
antwerp_be,2023,enter_deep_cooling,2,0.40432268918747183,8.941997151405715
arequipa_pe,2020,enter_deep_cooling,-2,2.5029565902399913,18.201789179660857
arequipa_pe,2020,enter_deep_cooling,-1,0.0,0.0
arequipa_pe,2020,enter_deep_cooling,0,-1.8204892511431763,-29.314217848481334
arequipa_pe,2020,enter_deep_cooling,1,1.5375019435519397,4.977051297429462
arequipa_pe,2020,enter_deep_cooling,2,-0.3583788404305599,-3.9070190413153867
