city_id,city_name,country,continent,year,composite_index,acceleration_score,stall_risk_score,stall_risk_low,stall_risk_high,stall_risk_interval_width,critical_transition_score,critical_transition_risk_score,critical_transition_band,kinetic_state,kinetic_energy_score,turning_point_risk,damping_pressure,dynamic_hazard_score,dynamic_hazard_fused_score,dynamic_hazard_gate_weight,graph_diffusion_score,graph_diffusion_fused_score,phase_flow_speed,phase_curvature,phase_divergence_bin,phase_vorticity_bin,phase_label,dynamic_pulse_index,dynamic_pulse_delta_1y,dynamic_pulse_trend_3y,dynamic_pulse_state,pulse_quadrant,acceleration_band,stall_band,archetype,trajectory_regime,prev_acceleration_score,prev_stall_risk_score,prev_trajectory_regime,accel_shift_1y,risk_shift_1y,movement_magnitude_1y,regime_changed_1y,rl_best_action,rl_best_q_value,rl_q_advantage,rl_policy_confidence,rl_expected_delta_risk_h1,rl_expected_delta_accel_h1,forecast_stall_risk_h1,forecast_stall_risk_h2,forecast_stall_risk_h3,forecast_risk_delta_h1,forecast_risk_delta_h2,forecast_risk_delta_h3,forecast_dominant_regime_h1,forecast_dominant_regime_h2,forecast_dominant_regime_h3
durban_za,Durban,South Africa,Africa,2025,28.762192095811002,52.39395062478338,23.829377832967197,21.101220524858782,27.7539007075211,6.652680182662319,32.3787949818398,7.721319889744387,high_alert,recovery_rebound,15.615238122537537,14.278844210824237,96.68544010548837,5.823439227452686,27.447882260067267,0.13448275862068967,29.626602573163957,29.626602573163957,24.1357494993252,-0.02466797212761161,1.2145825154736858,-2.122627967657014,directional_drift,65.81727071172999,18.389642890997926,4.7148113201428,accelerating_frontier,recovery_window,low,low,fragile_rebound,stable_mature,28.33639218753906,21.888170494028007,stable_mature,24.057558437244317,1.94120733893919,24.1357494993252,0,innovation_pulse,-65.68665463755937,1.999785251378313,0.46474191073761406,-0.0635639833126373,7.056263629990765,23.851444701809033,37.775963251159446,35.68012593390017,0.02206686884183573,13.946585418192248,11.850748100932979,stable_mature,stable_mature,stable_mature
hyderabad_in,Hyderabad,India,Asia,2025,28.741111596635285,61.90268353199407,23.769095954377445,25.537916726384317,32.28827560283642,6.750358876452104,23.636317775728774,15.435836957256551,monitoring,mixed_transition,4.307278102579666,12.473119860186081,94.78886808159166,35.140179849071714,25.41955059287655,0.10636942675159236,27.728137850375866,27.728137850375866,14.950132206423653,-0.003970833883777892,0.6153163590716404,-1.4507658862387185,directional_drift,86.92853722689064,3.9407532151154356,2.241171216912027,accelerating_frontier,steady,medium,low,fragile_rebound,stalling_plateau,47.82673227863009,18.731829900011572,stalling_plateau,14.075951253363982,5.0372660543658725,14.950132206423653,0,resilience_upgrade,-60.83588330182786,3.608980837496887,0.4098611111408016,-0.10604413976920479,3.101901577333784,20.310766944662795,36.10451351254671,39.62561558913019,-3.4583290097146504,12.335417558169265,15.856519634752747,stalling_plateau,stalling_plateau,stalling_plateau
pune_in,Pune,India,Asia,2025,25.631796915435565,59.736685774667805,22.995911964006226,22.99620996507066,27.643845473617006,4.647635508546347,47.80949143703055,15.462478968768115,high_alert,mixed_transition,40.22450984660999,47.82230484880196,94.64881809586078,28.169331546024033,24.360367296430873,0.10636942675159236,27.12784951715025,27.12784951715025,48.79825821521128,-0.012058570013233563,0.6153163590716404,-1.4507658862387185,directional_drift,85.96052236988201,21.149649119501603,0.9507875241769549,accelerating_frontier,steady,medium,low,fragile_rebound,stalling_plateau,12.049510542166875,12.642008198605264,stalling_plateau,47.687175232500934,10.353903765400961,48.79825821521128,0,resilience_upgrade,-60.83588330182786,3.608980837496887,0.4098611111408016,-0.10552224057570421,3.110947830021127,20.001493348514305,35.57334757962466,41.43313491885724,-2.99441861549192,12.577435615618432,18.437222954851013,stalling_plateau,stalling_plateau,stalling_plateau
malaga_es,Malaga,Spain,Europe,2025,33.77271006297246,53.08322100633328,22.95606004665383,21.977064033412343,26.331194948378666,4.354130914966323,60.35378539006354,7.711697218198718,high_alert,recovery_rebound,44.07420426942636,42.191923393276525,96.7975608488678,29.020847270110213,26.681160465598797,0.13448275862068967,27.139775335832457,27.139775335832457,45.80967904842524,-0.025610762618478,1.2145825154736858,-2.122627967657014,directional_drift,87.89745123214004,63.47842232091941,6.073665024818538,accelerating_frontier,recovery_window,low,low,fragile_rebound,stalling_plateau,7.764504379236777,29.644902830922028,stable_mature,45.31871662709651,-6.6888427842682,45.80967904842524,1,resilience_upgrade,-75.40750764540405,2.843327431999498,0.44733406071008797,-0.10549534053149134,3.1114140974541504,19.985552581573344,33.983774097325345,40.8581965326399,-2.9705074650804826,11.02771405067152,17.902136485986073,stalling_plateau,stalling_plateau,stalling_plateau
guatemala_city_gt,Guatemala City,Guatemala,North America,2025,29.165143744000524,57.23684967889899,22.741122716322757,21.525748356722314,26.118683966411265,4.592935609688951,26.9276768673691,12.496935296242432,monitoring,mixed_transition,22.83919908826772,22.568193005449334,95.3831120330893,32.98695736364531,24.8342980009613,0.10636942675159236,27.329613042996165,27.329613042996165,29.661152989785663,-0.04092415484903183,1.4555621064789313,-0.8385725061599452,directional_drift,90.09714352947941,50.08176620034809,7.9529562368527325,accelerating_frontier,steady,medium,low,fragile_rebound,stalling_plateau,28.502506707508484,30.09785641314582,stable_mature,28.734342971390507,-7.356733696823063,29.661152989785663,1,resilience_upgrade,-67.19553148892479,3.1571945000439428,0.45527283849445227,-0.10535025783351785,3.1139288642190235,19.899577649440918,33.99958193802933,41.15181839750125,-2.841545066881837,11.258459221706577,18.4106956811785,stalling_plateau,stalling_plateau,stalling_plateau
liverpool_gb,Liverpool,United Kingdom,Europe,2025,28.4039730357485,63.637227916454066,22.1838651057839,23.21560380213962,29.975671811324982,6.760068009185364,11.899299252722711,15.746909644734577,stable_window,surge_expansion,3.884024616032533,11.059013454820077,94.55207493367689,37.362882987662196,23.216922759692974,0.2767741935483871,26.2898892202437,26.2898892202437,12.671544803821337,0.012171275863459282,0.6153163590716404,-1.4507658862387185,directional_drift,89.12117307377247,4.676120546014985,1.752223505653679,accelerating_frontier,steady,medium,low,frontier_accelerator,stalling_plateau,51.5945514585626,18.241531856831173,stalling_plateau,12.042676457891467,3.9423332489527283,12.671544803821337,0,resilience_upgrade,-68.36165979669161,2.1216461976363092,0.34191639521436507,-0.10497410894640412,3.1204487782623285,19.676674605225376,36.0490961084031,39.60130170643397,-2.5071905005585258,13.865231002619199,17.41743660065007,stalling_plateau,stalling_plateau,stalling_plateau
zagreb_hr,Zagreb,Croatia,Europe,2025,30.921749031630558,53.52008576185967,22.030956415377144,20.813077134919872,25.1397629877248,4.326685852804928,17.68920726647657,15.771897855324799,monitoring,deep_cooling,16.093804181144066,23.891936265528557,93.85503528583915,43.52431141089081,23.167643215024952,0.4836099585062241,25.45072503030642,25.45072503030642,29.03476275355191,0.0009842238008233584,1.0829536731926805,-1.801780081078848,directional_drift,88.76832792444577,47.26259973946316,4.259197725877868,accelerating_frontier,recovery_window,low,low,frontier_accelerator,stalling_plateau,62.20499404791212,49.73636773190343,stable_mature,-8.684908286052455,-27.705411316526284,29.03476275355191,1,resilience_upgrade,-57.51176125280446,12.089136203647612,0.7484109167788496,-0.12287089558037956,3.5122378099400873,19.615511129062675,33.94802097243965,40.80044793573578,-2.4154452863144686,11.91706455706251,18.769491520358642,stalling_plateau,stalling_plateau,stalling_plateau
paris_fr,Paris,France,Europe,2025,44.018414953136826,2.146124331951966,21.89330796739778,17.923067203799288,21.94777283243641,4.024705628637122,65.27248156196937,28.15771522451393,high_alert,deep_cooling,100.0,100.0,0.0,41.40771106426981,20.21897684561071,0.4836099585062241,20.79619981898688,20.79619981898688,112.9743779282044,-0.0010243196312394003,2.075885903299414,-3.298530964175521,rotational_transition,30.464962074675274,-12.766353901593337,-14.754224758828741,fragile_decline,recovery_window,low,low,structural_stall,volatile_rebound,100.0,78.35417127116739,stable_mature,-97.85387566804803,-56.46086330376961,112.9743779282044,1,wait_observe,-81.83289314245117,3.4308706428444253,0.4398787656280795,-0.009605920456586842,0.2,24.424751452685623,36.735073433962754,34.40218968795747,2.5314434852878405,14.841765466564969,12.508881720559687,volatile_rebound,volatile_rebound,volatile_rebound
seville_es,Seville,Spain,Europe,2025,32.77802525814668,52.66264175830114,21.767048173049545,22.00405162795349,27.877074252924505,5.873022624971014,21.93535687207185,11.968689545200764,monitoring,mixed_transition,11.234740732107754,9.05439941797507,95.37888182154182,20.40693439158862,24.093461873253897,0.10636942675159236,24.750400309295763,24.750400309295763,16.856047636139493,-0.1004421875620552,1.0829536731926805,-1.801780081078848,directional_drift,87.21236393954457,19.987293108982783,4.731289926975435,accelerating_frontier,recovery_window,low,low,fragile_rebound,stalling_plateau,36.74022576781472,27.29904699243718,stalling_plateau,15.92241599048642,-5.531998819387635,16.856047636139493,0,resilience_upgrade,-67.19553148892479,3.1571945000439428,0.45527283849445227,-0.10469275751680845,3.1253255363753207,19.509947832131637,34.24042788439864,38.645189281141356,-2.257100340917911,12.473379711349091,16.87814110809181,stalling_plateau,stalling_plateau,stalling_plateau
mumbai_in,Mumbai,India,Asia,2025,23.8547049549937,51.52523255934918,21.48967465441192,20.218028999535207,24.473920859027718,4.255891859492511,14.894268667576938,11.080527625724605,stable_window,deep_cooling,11.94893319513579,18.583900761167605,92.86560110569478,32.72800397646697,23.885151519186188,0.4836099585062241,24.988137611973205,24.988137611973205,18.714298982283424,-0.0304932760721767,1.0829536731926805,-1.801780081078848,directional_drift,85.67586090205135,33.055374169150014,1.9205883483309236,accelerating_frontier,recovery_window,low,low,frontier_accelerator,stalling_plateau,58.7017110199051,38.77328374810156,stable_mature,-7.17647846055592,-17.28360909368964,18.714298982283424,1,resilience_upgrade,-57.51176125280446,12.089136203647612,0.7484109167788496,-0.12250553039172804,3.51857080654338,19.398998424676584,33.913714034245054,40.595766995570585,-2.090676229735336,12.424039379833133,19.106092341158668,stalling_plateau,stalling_plateau,stalling_plateau
mendoza_ar,Mendoza,Argentina,South America,2025,34.25451447033078,49.90914818711318,21.41441035698222,16.215032379771262,20.62655821800333,4.411525838232066,32.45423197606461,14.520445376279481,high_alert,deep_cooling,9.151064172008223,12.278783950315457,92.8966606594487,43.18008120681574,22.156306698857307,0.4836099585062241,27.39147951646049,27.39147951646049,4.242951570707589,-0.7276276406817819,0.26272065663107314,-1.2857147338434531,directional_drift,65.70649559395497,5.860097836543304,4.446100579920071,accelerating_frontier,recovery_window,low,low,frontier_accelerator,volatile_rebound,51.32084684952558,25.415628286302372,persistent_accelerator,-1.4116986624123982,-4.001217929320152,4.242951570707589,1,wait_observe,-84.64655041091736,0.0,0.3304014702281912,-0.009614540613574307,0.2,24.2331924085194,33.872456145347066,34.718990032933995,2.8187820515371804,12.458045788364844,13.304579675951775,volatile_rebound,volatile_rebound,volatile_rebound
zurich_ch,Zurich,Switzerland,Europe,2025,31.649821042192062,43.52973678837678,21.23677557953956,20.25190510103188,24.227753340215934,3.975848239184053,20.357309279188488,14.83604175112607,monitoring,deep_cooling,24.427662474417946,29.568463894123663,87.29634443422695,30.288134583112736,22.785873670768282,0.4836099585062241,23.058328955433076,23.058328955433076,35.6571178589387,-0.008335265744994083,0.5868872592702271,-1.0059657874196974,directional_drift,81.91573306286047,34.65576759996199,-0.6187593514874455,accelerating_frontier,recovery_window,low,low,frontier_accelerator,stalling_plateau,63.791476788622916,50.57773579165039,stable_mature,-20.261740000246135,-29.34096021211083,35.6571178589387,1,resilience_upgrade,-61.13633464927457,11.190936093131086,0.7460741460073221,-0.1223348235161892,3.521529725719387,19.29783879472764,33.855667459015805,39.962343804477726,-1.9389367848119203,12.618891879476243,18.72556822493817,stalling_plateau,stalling_plateau,stalling_plateau
