phase_risk_bin,phase_accel_bin,risk_center,accel_center,risk_velocity,accel_velocity,flow_speed,mean_curvature,n_obs,divergence,vorticity,phase_label
0,0,17.41627086956996,25.506261010730125,-34.527955883464834,-11.636956348009157,49.65719966188304,0.0036788269681039187,184,2.125690349318921,-3.8063798887704996,rotational_transition
0,1,19.27594790673519,41.423321180639356,-22.127690208423605,2.061985599058071,32.344464182165325,-4.783797583070019e-05,78,0.6479790621383664,-0.8685676997833337,directional_drift
0,2,19.28172450093777,48.01578015093617,-8.893977885948486,2.8801846703746974,17.411703354242864,-0.09739478916517821,43,0.2834288480931898,-2.049644465431726,directional_drift
0,3,20.19537888413312,52.72100562576136,-3.9803097160219103,12.07034196381134,17.42672248740938,-0.10463831395375471,40,0.7962453636586384,-1.8909666087508998,directional_drift
0,4,20.01881387762645,56.6791091134502,-2.2105473689503934,13.638152173342576,16.741622726387423,0.020125373136690855,16,1.8421763380000702,-1.1996761329786954,directional_drift
0,5,21.624466219554424,62.09523132184903,4.519142991689584,25.76995112051214,26.25687633154579,-0.011848170835462673,4,1.3342556204964955,-2.3290486401548143,rotational_transition
0,6,19.159633691968867,65.66685710053011,1.1015975416293464,34.22181240428613,34.40145998565691,0.0011226904945086686,3,2.7171466702335563,-2.830317461698447,centrifugal_fragility
0,7,21.6374686645252,73.88305575327234,8.475371384942537,50.139087658935615,50.85036903880967,-0.002714960342275534,1,2.615049191214943,-2.090963335176352,centrifugal_fragility
1,0,25.13530638212741,28.83963610057642,-29.073883096318774,-27.696919657652185,48.45969260605281,-0.0030813464867916833,99,3.5998629898682752,-3.2848611686499347,centrifugal_fragility
1,1,25.738078468869702,41.10083109123278,-23.173834578276413,5.53799951341989,35.446932546782314,-0.02557556940811237,96,2.023331638736341,-1.4302319375819952,directional_drift
1,2,25.703567389540176,47.908693749201895,-12.540542756951215,0.41682299193140654,20.696235218298455,-0.07651715151030669,53,-0.31164205050858346,-1.3918830851177317,directional_drift
1,3,25.673039948303828,52.86559964829585,-6.362161780741479,5.298638096341785,15.857844107415023,-0.22160732350772105,53,1.2334654020895885,-1.9967280456319147,directional_drift
1,4,25.756490077437604,56.84625860102803,-1.1212021315726914,12.626875030327012,16.695374369148656,-0.01649905213100479,40,1.2728032501706295,-0.7799376540518402,directional_drift
1,5,25.42422522370829,60.69972680584127,-1.4126820143256724,14.229645249361084,16.34074575411871,0.18058974271056452,24,0.8086692357245217,-1.5543522173278803,directional_drift
1,6,26.71942413037869,64.22675803321019,5.255459076020077,19.42842525447831,20.546997291470277,-0.002826908645221449,4,1.3975792656576045,-2.5281582971518053,directional_drift
2,0,29.821271145744102,29.57713552056744,-27.45254147644742,-40.34773506034561,50.918429840783794,-0.0022300514867347808,35,3.294646831036523,-3.27747210307288,centrifugal_fragility
2,1,30.292973816891724,41.87831524852116,-17.711000238674277,-3.029317951456305,31.700473145679787,0.008351531481584604,78,3.532963351617818,-3.499170810041983,centrifugal_fragility
2,2,30.211344826559742,48.11131329740287,-11.904329181835472,4.133027430379106,24.89719309045441,-0.02575423419928499,69,0.9150875474847961,-0.5012780378834656,directional_drift
2,3,30.1656425036789,52.80140921065304,-5.3055420021618325,4.560701164254137,15.549733324730697,-0.20216507869722738,58,1.1240508321915295,-1.4446575500608951,directional_drift
2,4,30.20385237468413,57.15176080987378,-0.21790245859875002,11.760135407746843,16.599551731184558,-0.11674399593405119,57,1.577778219880741,-1.9950974693688337,directional_drift
2,5,30.493077813775447,60.7620070501906,4.893780595628526,17.15675506692301,20.13424706972998,-0.04164295476807874,38,1.8894976906978598,-0.22083595505535603,directional_drift
2,6,30.263353539912234,65.56581347619625,3.8842520083967904,23.019828342430255,24.260481019625175,-0.01172805158378224,27,2.0640218271148063,-0.23267555677668328,directional_drift
2,7,30.172113496332326,71.99467606760554,13.574897205674906,38.65008825037744,41.09240576524436,-0.003932524178398251,6,2.5629240256715438,-2.4911851139697587,centrifugal_fragility
3,0,34.47880247605216,29.351600184490785,-28.91206264423524,-49.34244915163665,57.36652095699908,-0.0045217032613654754,23,3.6493617238618463,-0.8626629505026533,centrifugal_fragility
3,1,34.500421157347866,42.017450760012366,-14.191558524500739,-17.835831384562095,26.68779299120718,-0.029657539808452264,59,3.629787712757474,-2.9319642491313394,centrifugal_fragility
3,2,34.707648483699806,48.00131011776427,-10.46567736622292,5.911780562929415,25.474769615991608,0.08480703530243365,76,2.2748623210424848,-1.636398549341569,directional_drift
3,3,34.680341287262486,53.08901277755993,-3.9155440388766007,4.030969807726964,15.846201804328912,-0.19349421394934535,66,0.3306070074839802,-1.458480319270139,directional_drift
3,4,34.75096956679543,57.33015647968392,-0.6432427746490622,5.827680885484533,13.461895910346731,-0.09252362305346012,61,1.5188187624113554,-1.3415133067890788,stable_anchor
3,5,34.63170363238252,61.25838489756454,4.04341774696751,16.420089525934838,19.339673543670006,-0.014558403429767146,55,1.7983486965530053,-0.8065559402457775,directional_drift
3,6,34.76208440204048,66.02029320147311,7.824550678663591,23.761375685326584,26.461157119477885,-5.376763027175772e-05,25,1.9891978418695957,-1.314706137307235,directional_drift
3,7,34.865271298650555,71.0674900508357,15.565871179232099,32.34915152168003,36.0533119290611,-0.0029941412630822744,4,1.1435661763930032,-1.6318909124335854,directional_drift
4,0,39.056765814083064,33.574525341683355,-19.586999846184224,-36.51968891115704,42.39204898789289,-0.01901572783512949,21,2.6568653462460006,-0.08150127808425417,centrifugal_fragility
4,1,38.855555974866405,42.17358139799237,-13.349335632030845,-19.806663542904985,29.975986292801405,-0.14829428797739155,29,2.112837595139305,-1.8083404110431687,directional_drift
4,2,38.79142927075422,48.519089384643344,-9.16627961922632,-2.207006947460077,24.764600616148314,-0.09128374315108562,69,2.0680766954217185,-2.7771105588752616,rotational_transition
4,3,39.160370620521874,52.96047706196001,-2.277393287110894,1.323311006154949,16.74087033864019,-0.011942748035082206,56,1.6022342014645583,-1.8620034011547486,directional_drift
4,4,39.05017487304315,56.9417882549797,-0.043625170593803074,8.390070891275913,17.484773589768245,-0.0233049393277871,70,2.6070634035560123,-0.41536396962761957,directional_drift
4,5,39.21654179377029,61.26440815700508,2.767905856777442,18.539735449370582,22.648421091461174,-0.03917475051664304,61,1.6240114225928781,-1.2318566138494162,directional_drift
4,6,39.233624993876376,65.9953307416801,9.874752448719727,19.792767360542438,23.89876180662454,-0.020649460258450974,49,1.6168041585763624,-0.947798571239399,directional_drift
4,7,39.51340347282069,72.1534545276173,13.555514757713055,33.314224986277004,37.79370812114143,-0.0028010249825776616,14,2.166088666338767,0.0024054361044825723,centrifugal_fragility
5,0,44.33300680843246,34.89905140490289,-17.384750565971313,-44.824804745154196,48.199689184035016,-0.0032338506904408424,5,0.812923301323026,-2.6352668832078323,rotational_transition
5,1,44.16965347423557,42.41990737772245,-12.613306832119855,-29.62154064412807,32.97568240885597,-0.013540741190768762,19,2.1364532184874117,-1.346425021059238,directional_drift
5,2,44.26174395940684,48.11325019575099,-8.848016833617107,-11.347355510868393,24.017861651024706,-0.06644257201068814,33,2.8450137543805787,-2.290986540881512,rotational_transition
5,3,44.321685624638185,53.04742349857824,0.16317758137499053,-4.158130059644892,13.663341409753283,-0.13288985647018142,55,2.4732258806974374,-2.340849048766816,stable_anchor
5,4,44.42448133435786,57.186100655279944,4.431441605847515,7.71925299119227,17.276060478289274,-0.034847451581131374,62,2.954193361234963,-1.6862617391459793,directional_drift
5,5,44.15854211432524,61.448651497952575,7.2300251334141015,15.399992670517982,20.918023893984856,-0.04909198905217469,83,2.6533480851613955,-1.587758737083124,directional_drift
5,6,44.27047706615378,66.13829310736322,11.658512271344401,23.21725434664116,27.940851418031585,-0.03043976963286686,90,2.209187466260454,-1.1652963974712642,centrifugal_fragility
5,7,44.96672631977121,72.64039324317284,19.075193436381348,37.13149510100696,42.95942022374215,-0.0018544138982273123,21,2.357600657489377,-0.9328618273452758,centrifugal_fragility
6,0,51.04297529912625,31.936396609732377,-25.63242184498656,-62.19181232177287,67.32675036969542,-0.006085022705614724,2,1.5424384263477056,-4.0601471928350055,rotational_transition
6,1,50.39258476887218,42.07054336921863,-10.639612690717428,-29.78303514784347,31.901463662730674,-0.1477518253412169,9,3.881979510448966,-1.4794127291865597,centrifugal_fragility
6,2,50.05489540066662,48.85855236895589,-2.7496770025186907,-15.42835700485393,19.488408653376595,-0.14389799547130744,21,2.0241124858758,-2.9066189506830304,directional_drift
6,3,50.174375290064276,53.28459260845915,1.7498242043742571,-8.64344770088896,13.829604819366923,-0.010790397620320876,29,1.5090114659347877,-2.2693438320611614,stable_anchor
6,4,50.576319108279534,57.39654227737603,6.760245148200017,-1.2364069484931766,15.284045028267489,0.04805154483851359,41,2.05947945167368,-2.9684605786417313,directional_drift
6,5,50.82557810284046,61.43098793265418,13.111427958653584,9.657097117809883,21.00324715605561,-0.11145557220147334,73,2.2810845718241537,-2.1073306741397544,directional_drift
6,6,50.93222754701396,66.62539067777496,14.658183759886532,17.63562498567042,25.533841060765216,0.016952652893157272,111,2.5869400144119212,-1.1039240666707264,directional_drift
6,7,51.543988265296136,73.05688689904535,19.361276137164918,33.970274329406884,41.033782231269356,-0.005443671852018728,83,2.883999279080396,-0.761123483383233,centrifugal_fragility
