city_id,city_name,country,continent,year,composite_index,growth_1,accel_1,acceleration_score,stall_probability,stall_risk_score,stall_probability_base_pre_fusion,stall_risk_score_base_pre_fusion,stall_probability_low,stall_probability_high,stall_risk_low,stall_risk_high,stall_risk_interval_width,critical_transition_score,critical_transition_probability,critical_transition_risk_score,critical_transition_band,kinetic_state,kinetic_energy_score,turning_point_risk,damping_pressure,dynamic_hazard_probability,dynamic_hazard_score,dynamic_hazard_fused_probability,dynamic_hazard_fused_score,dynamic_hazard_gate_weight,graph_diffusion_probability,graph_diffusion_score,graph_diffusion_fused_probability,graph_diffusion_fused_score,phase_risk_velocity,phase_accel_velocity,phase_flow_speed,phase_curvature,phase_divergence_bin,phase_vorticity_bin,phase_label,dynamic_pulse_index,dynamic_pulse_delta_1y,dynamic_pulse_trend_3y,dynamic_pulse_state,stall_next,accelerate_next,trajectory_regime,regime_run_length_log,regime_switch_rate_3y,regime_switch_rate_5y,regime_year_share,regime_forward_risk,regime_self_transition_prob,regime_transition_entropy
bratislava_sk,Bratislava,Slovakia,Europe,2025,32.86252047623632,0.11860748302188284,-0.4496921390154469,59.68199333100824,0.3855094078652423,38.55094078652423,0.4075460764651187,40.75460764651187,0.4498156101746187,0.4861930671513841,44.98156101746187,48.61930671513841,3.637745697676536,17.570291989457633,0.295449325515903,29.544932551590303,monitoring,mixed_transition,6.859897990142118,7.641689228486388,95.16072390620569,0.5121197083333012,51.21197083333012,0.4075460764651187,40.75460764651187,0.10636942675159236,0.4100972870648971,41.00972870648971,0.4100972870648971,41.00972870648971,-11.192124074109863,-0.1809308488303074,11.193586434308175,0.01496827097295723,1.7905754111324077,-1.4023122096636538,directional_drift,60.752180593882876,17.78232628088287,-4.237684717812847,mid_transition,0.0,0.0,stable_mature,1.3862943611198906,0.3333333333333333,0.2,0.2727272727272727,0.23839165519771782,0.5154440154440154,1.4594158122842256
brazzaville_cg,Brazzaville,Republic of the Congo,Africa,2015,24.93925720512296,-0.03598211697677911,0.11148018398226966,0.0,0.6585561727379186,65.85561727379185,0.6582303905921171,65.82303905921171,0.799098654020406,0.8367296572950037,79.90986540204061,83.67296572950038,3.7631003274597674,15.283570646918495,0.6604575840899911,66.0457584089991,stable_window,steady_cruise,0.0,0.0,0.0,0.7087673571847877,70.87673571847877,0.6582303905921171,65.82303905921171,0.03197158081705151,0.6574326802336286,65.74326802336286,0.6574326802336286,65.74326802336286,,,0.0,0.0,,,insufficient_history,6.055103171954616,0.0,0.0,low_but_recovering,0.0,1.0,late_takeoff,0.6931471805599453,0.0,0.0,1.0,0.30159671795568194,0.4820971867007673,1.4941517062475425
brazzaville_cg,Brazzaville,Republic of the Congo,Africa,2016,26.010741103639447,1.0714838985164867,0.11148018398226966,70.30005761524698,0.5119335763767623,51.19335763767623,0.5393185579211331,53.93185579211332,0.5858347366813023,0.6373219371374256,58.583473668130225,63.73219371374256,5.148720045612336,13.108865856357468,0.4022676845359616,40.226768453596165,stable_window,mixed_transition,30.818753670770306,0.0,29.699942384753005,0.6016569941112447,60.16569941112447,0.5393185579211331,53.93185579211332,0.10636942675159236,0.5394865121388895,53.94865121388895,0.5394865121388895,53.94865121388895,-14.662259636115621,70.30005761524698,71.81281193731319,-0.0,2.8255191472032175,-0.7422167970693523,centrifugal_fragility,69.80564999408914,63.750546822134524,0.0,accelerating_frontier,1.0,0.0,late_takeoff,1.0986122886681098,0.0,0.0,1.0,0.30159671795568194,0.4820971867007673,1.4941517062475425
brazzaville_cg,Brazzaville,Republic of the Congo,Africa,2017,22.739323010042284,-3.2714180935971626,-4.342901992113649,15.577663106335745,0.12455711100277807,12.455711100277806,0.1308170321123701,13.081703211237011,0.11926425025630864,0.15410901937192503,11.926425025630865,15.410901937192504,3.4844769115616394,42.495350804187666,0.09430570120242536,9.430570120242535,high_alert,deep_cooling,69.5569603265924,76.80840880698086,51.241418731652935,0.1892614874332013,18.92614874332013,0.1308170321123701,13.081703211237011,0.4836099585062241,0.13776599926168287,13.776599926168288,0.13776599926168287,13.776599926168288,-38.73764653739842,-54.722394508911236,67.04584789564029,0.011698197370347137,2.075885903299414,-3.298530964175521,rotational_transition,64.80683491847722,-4.998815075611915,29.375865873261304,high_but_cooling,0.0,0.0,stalling_plateau,0.6931471805599453,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.17921631462462242,0.7125850340136054,0.9416362892337523
brazzaville_cg,Brazzaville,Republic of the Congo,Africa,2018,22.604251693298455,-0.13507131674382933,3.1363467768533333,51.059101053178935,0.2125342683894016,21.253426838940157,0.22585649327964344,22.585649327964344,0.20832991495157277,0.24801958087081696,20.832991495157277,24.801958087081697,3.9689665919244206,53.6133348760684,0.13258241482962652,13.258241482962651,high_alert,mixed_transition,49.80206723670121,47.460526510746185,91.41133528586528,0.23255312340879486,23.255312340879485,0.22585649327964344,22.585649327964344,0.10636942675159236,0.26140709861138695,26.140709861138696,0.26140709861138695,26.140709861138696,8.797715738662351,35.48143794684319,36.5558783370608,-0.01828087466232541,1.0829536731926805,-1.801780081078848,directional_drift,81.02234269778553,16.21550777930831,24.98907984194364,accelerating_frontier,0.0,1.0,stalling_plateau,1.0986122886681098,0.3333333333333333,0.25,0.5,0.17921631462462242,0.7125850340136054,0.9416362892337523
brazzaville_cg,Brazzaville,Republic of the Congo,Africa,2019,24.4801796725587,1.875927979260247,2.0109992960040763,66.33687845884447,0.6493071622041229,64.9307162204123,0.6670658896835786,66.70658896835786,0.8062381664715013,0.8406287160447614,80.62381664715012,84.06287160447614,3.4390549573260216,52.77277580539634,0.597967727641256,59.796772764125606,high_alert,surge_expansion,25.518848221802887,23.35225416840755,75.82716210677711,0.544003868059133,54.4003868059133,0.6670658896835786,66.70658896835786,0.2767741935483871,0.640805255876971,64.0805255876971,0.640805255876971,64.0805255876971,43.677289381472136,15.277777405665532,46.2721956488983,-0.014285498239369292,3.724777315954599,-2.0073547326792514,centrifugal_fragility,31.778535643490276,-49.24380705429526,-12.675704783532955,fragile_decline,1.0,0.0,volatile_rebound,0.6931471805599453,0.6666666666666666,0.4,0.2,0.26111007977761347,0.5313351498637602,1.4148197788107906
brazzaville_cg,Brazzaville,Republic of the Congo,Africa,2020,20.740912238175174,-3.739267434383528,-5.615195413643775,18.01521816985262,0.09587220427762097,9.587220427762096,0.08915472822195697,8.915472822195698,0.10409080062501466,0.13424471330722315,10.409080062501467,13.424471330722316,3.0153912682208492,61.41749322585568,0.10062446518005906,10.062446518005906,high_alert,deep_cooling,58.19209224704811,56.442183161395754,48.9368770418613,0.08114403556085954,8.114403556085954,0.08915472822195697,8.915472822195698,0.4836099585062241,0.11864491931558095,11.864491931558096,0.11864491931558095,11.864491931558096,-55.343495792650195,-48.32166028899185,73.47030270548653,-0.003189822736270018,2.075885903299414,-3.298530964175521,rotational_transition,76.51566167650779,44.73712603301752,3.9029422526768562,accelerating_frontier,0.0,1.0,stalling_plateau,0.6931471805599453,0.6666666666666666,0.6,0.5,0.17921631462462242,0.7125850340136054,0.9416362892337523
brazzaville_cg,Brazzaville,Republic of the Congo,Africa,2021,24.41703458179603,3.6761223436208574,7.415389778004386,94.61922718738442,0.7609286894125685,76.09286894125685,0.7191407431126718,71.91407431126719,0.8895507805232618,0.9243953424578779,88.95507805232617,92.4395342457878,3.484456193461625,61.72727600313029,0.9235571966730916,92.35571966730916,high_alert,surge_expansion,86.14622139263139,86.7461158881919,24.14940245921902,0.9446581364141717,94.46581364141717,0.7191407431126718,71.91407431126719,0.2767741935483871,0.725171780364757,72.5171780364757,0.725171780364757,72.5171780364757,66.50564851349476,76.60400901753181,101.44543105413177,-0.000982641223220624,3.864000907925134,-1.071484162710929,centrifugal_fragility,35.050594584889836,-41.465067091617954,-15.323916037631898,fragile_decline,1.0,0.0,volatile_rebound,0.6931471805599453,1.0,0.8,0.2857142857142857,0.26111007977761347,0.5313351498637602,1.4148197788107906
brazzaville_cg,Brazzaville,Republic of the Congo,Africa,2022,23.63431763673779,-0.7827169450582403,-4.458839288679098,29.153158763204807,0.5083719740372428,50.837197403724275,0.5313919609348807,53.139196093488074,0.6231121800257797,0.6922560765989308,62.311218002577974,69.22560765989309,6.9143896573151125,66.01678273665546,0.4638340224040236,46.38340224040236,high_alert,deep_cooling,79.59097660296717,84.45776162141226,74.77938230047411,0.8766956824097132,87.66956824097132,0.5313919609348807,53.139196093488074,0.4836099585062241,0.4680026329917703,46.80026329917703,0.4680026329917703,46.80026329917703,-25.255671537532578,-65.46606842417961,70.1687612811506,-0.00700222934827109,1.6759912849326406,-4.556320950596079,rotational_transition,19.060187647846767,-15.990406937043069,-4.239449331881168,fragile_decline,1.0,0.0,persistent_accelerator,0.6931471805599453,1.0,0.8,0.125,0.2592890384023761,0.4746192893401015,1.5193120805389408
brazzaville_cg,Brazzaville,Republic of the Congo,Africa,2023,22.301220656166514,-1.333096980571277,-0.5503800355130366,45.66695681767147,0.16171778953073238,16.171778953073236,0.1679468617125932,16.794686171259322,0.12058991015726943,0.15376251649509498,12.058991015726942,15.376251649509499,3.3172606337825563,56.573689303964045,0.10736683977392374,10.736683977392374,high_alert,deep_cooling,22.41000508381304,17.99841044523364,93.7454799269705,0.236221247458857,23.6221247458857,0.1679468617125932,16.794686171259322,0.4836099585062241,0.2071930764184137,20.719307641841368,0.2071930764184137,20.719307641841368,-34.66541845065104,16.513798054466662,38.39787445344396,-0.04745274785262044,0.26272065663107314,-1.2857147338434531,directional_drift,78.61379407196625,59.55360642411949,0.6993774651528213,accelerating_frontier,0.0,1.0,volatile_rebound,0.6931471805599453,1.0,1.0,0.3333333333333333,0.26111007977761347,0.5313351498637602,1.4148197788107906
brazzaville_cg,Brazzaville,Republic of the Congo,Africa,2024,24.232289443704182,1.9310687875376686,3.2641657681089455,76.2093352077836,0.6582442148236448,65.82442148236449,0.656839165100402,65.68391651004019,0.8164016975817655,0.8555460835800978,81.64016975817655,85.55460835800977,3.9144385998332183,42.912692845469316,0.6655312706541466,66.55312706541466,high_alert,surge_expansion,39.7378925368377,39.26602456053405,53.792492266367816,0.7495999113749122,74.95999113749122,0.656839165100402,65.68391651004019,0.2767741935483871,0.6546166891836946,65.46166891836947,0.6546166891836946,65.46166891836947,49.65264252929125,30.542378390112127,58.29426891098618,-0.00948383578127319,3.864000907925134,-1.071484162710929,centrifugal_fragility,35.30313097175971,-43.31066310020655,0.08417879562329016,fragile_decline,1.0,0.0,volatile_rebound,1.0986122886681098,0.6666666666666666,0.8,0.4,0.26111007977761347,0.5313351498637602,1.4148197788107906
brazzaville_cg,Brazzaville,Republic of the Congo,Africa,2025,21.899240938292426,-2.3330485054117567,-4.264117292949425,26.996047830986114,0.14501385185248447,14.501385185248447,0.1441930694442807,14.41930694442807,0.11872703302366797,0.14948390691200275,11.872703302366796,14.948390691200276,3.0756873888334795,51.245087606173875,0.0925173656119887,9.25173656119887,high_alert,deep_cooling,57.743719679409224,61.34781326048825,64.94122273317709,0.4574560337045227,45.74560337045227,0.1441930694442807,14.41930694442807,0.4836099585062241,0.21856589060869508,21.856589060869506,0.21856589060869508,21.856589060869506,-51.32303629711604,-49.21328737679748,71.10556735717917,-0.0024367680666800983,2.075885903299414,-3.298530964175521,rotational_transition,59.449441797433245,24.146310825673538,13.463084716528826,mid_transition,0.0,0.0,volatile_rebound,1.3862943611198906,0.3333333333333333,0.6,0.45454545454545453,0.26111007977761347,0.5313351498637602,1.4148197788107906
brisbane_au,Brisbane,Australia,Oceania,2015,32.30724982547626,-0.03598211697677911,0.11148018398226966,0.0,0.5977245785641764,59.77245785641764,0.6246999013805893,62.469990138058925,0.723663435908689,0.7663217722401157,72.3663435908689,76.63217722401157,4.265833633142677,15.283570646918495,0.48905096919326846,48.905096919326844,stable_window,steady_cruise,0.0,0.0,0.0,0.7087673571847877,70.87673571847877,0.6246999013805893,62.469990138058925,0.03197158081705151,0.6257296588542646,62.572965885426456,0.6257296588542646,62.572965885426456,,,0.0,0.0,,,insufficient_history,10.1817732352088,0.0,0.0,low_but_recovering,0.0,1.0,late_takeoff,0.6931471805599453,0.0,0.0,1.0,0.30159671795568194,0.4820971867007673,1.4941517062475425
brisbane_au,Brisbane,Australia,Oceania,2016,33.170606345775106,0.8633565202988436,0.11148018398226966,66.93698673292148,0.5051609919004229,50.51609919004228,0.5322179417343389,53.22179417343389,0.5775360567274777,0.6241386509093898,57.75360567274777,62.413865090938984,4.660259418191217,13.108865856357468,0.4022676845359616,40.226768453596165,stable_window,mixed_transition,24.31901865413993,0.0,33.06301326707852,0.6038556509883029,60.385565098830284,0.5322179417343389,53.22179417343389,0.10636942675159236,0.5251052857727347,52.510528577273476,0.5251052857727347,52.510528577273476,-9.256358666375355,66.93698673292148,67.5739622091519,-0.0,2.606987184241016,-0.9905831733040664,directional_drift,66.23945952062587,56.05768628541707,0.0,accelerating_frontier,1.0,0.0,late_takeoff,1.0986122886681098,0.0,0.0,1.0,0.30159671795568194,0.4820971867007673,1.4941517062475425
brisbane_au,Brisbane,Australia,Oceania,2017,32.40716612100334,-0.7634402247717631,-1.6267967450706067,45.4263557629595,0.2986014678762396,29.860146787623957,0.3350877046426911,33.50877046426911,0.24785920424012875,0.2939465536339302,24.785920424012875,29.394655363393017,4.608734939380142,8.846852073651077,0.14225928607014193,14.225928607014193,stable_window,deep_cooling,22.317131536235447,35.83188093053437,92.63847614027732,0.46314054306914604,46.314054306914606,0.3350877046426911,33.50877046426911,0.4836099585062241,0.3489506842964135,34.89506842964135,0.3489506842964135,34.89506842964135,-20.655952402418325,-21.51063096996198,29.822401217488487,0.059636483730100304,0.9567476522516021,-0.7104313591456894,directional_drift,54.04438608996611,-12.195073430659761,21.931306427378654,mid_transition,0.0,1.0,late_takeoff,1.3862943611198906,0.0,0.0,1.0,0.30159671795568194,0.4820971867007673,1.4941517062475425
brisbane_au,Brisbane,Australia,Oceania,2018,33.38044510814989,0.9732789871465499,1.736719211918313,64.46765175284371,0.4688943992012611,46.88943992012611,0.4790328475148635,47.90328475148635,0.5277928876429905,0.5824969526133446,52.77928876429905,58.24969526133445,5.470406497035405,11.562782630177157,0.4139042752740626,41.39042752740626,stable_window,surge_expansion,25.321681382607913,29.984720475024503,80.97884920115503,0.6548151178805162,65.48151178805162,0.4790328475148635,47.90328475148635,0.2767741935483871,0.4982812884119153,49.828128841191536,0.4982812884119153,49.828128841191536,17.02929313250215,19.041295989884205,25.545406193033322,-0.0016199812178791758,2.0740822673854047,-1.2143908796084573,directional_drift,48.27691212702864,-5.767473962937473,12.698379630606611,mid_transition,0.0,1.0,late_takeoff,1.6094379124341003,0.0,0.0,1.0,0.30159671795568194,0.4820971867007673,1.4941517062475425
brisbane_au,Brisbane,Australia,Oceania,2019,34.062020699391475,0.6815755912415824,-0.2917033959049675,54.214374315298016,0.5392799250899579,53.92799250899579,0.5504776324113172,55.04776324113172,0.630747533689373,0.70341913881618,63.074753368937294,70.341913881618,7.267160512680704,18.260974275349234,0.5039157511223331,50.39157511223331,monitoring,overheating,11.967749762622098,9.877717747483219,87.54316761260405,0.6968568929397737,69.68568929397738,0.5504776324113172,55.04776324113172,0.09090909090909093,0.5379087586542342,53.790875865423416,0.5379087586542342,53.790875865423416,7.038552588869685,-10.253277437545691,12.436676435349103,-0.16044420995903266,2.3280307424741293,-2.3026021742739076,rotational_transition,39.81260518965482,-8.46430693737382,-8.808951443657017,fragile_decline,1.0,0.0,structural_decline,0.6931471805599453,0.3333333333333333,0.2,0.2,0.2969983113794526,0.42857142857142855,1.4613491219529737
brisbane_au,Brisbane,Australia,Oceania,2020,32.60398988510924,-1.4580308142822318,-2.139606405523814,47.292456268837405,0.2389234624067635,23.89234624067635,0.24842380383159818,24.842380383159817,0.2029925417623515,0.24444862060941466,20.299254176235152,24.444862060941468,4.145607884706315,29.217017099428983,0.1798523612054112,17.98523612054112,monitoring,deep_cooling,18.985902654374335,21.144255007672083,89.27266510274463,0.26711205747186767,26.711205747186767,0.24842380383159818,24.842380383159817,0.4836099585062241,0.2765167845009498,27.65167845009498,0.2765167845009498,27.65167845009498,-30.035646268319443,-6.921918046460611,30.822929714703125,-0.012180412610437943,-0.2825024465609674,-1.2935751861070444,directional_drift,65.08336539111097,25.270760201456156,3.6796597670482876,accelerating_frontier,0.0,0.0,persistent_accelerator,0.6931471805599453,0.6666666666666666,0.4,0.16666666666666666,0.2592890384023761,0.4746192893401015,1.5193120805389408
brisbane_au,Brisbane,Australia,Oceania,2021,32.967205500091275,0.3632156149820318,1.8212464292642636,57.48330164236117,0.3259970450544339,32.59970450544339,0.3485154597229916,34.85154597229916,0.3306021562682716,0.3697226569673821,33.06021562682716,36.97226569673821,3.9120500699110536,30.84964298627824,0.22272569469387574,22.272569469387573,monitoring,surge_expansion,21.76142137500593,28.35229584777273,94.62499539476124,0.414233473257967,41.4233473257967,0.3485154597229916,34.85154597229916,0.2767741935483871,0.3661123819714282,36.61123819714282,0.3661123819714282,36.61123819714282,8.707358264767041,10.190845373523764,13.404156720140122,-0.10206890007146761,1.7894044607475181,-1.30123417739404,stable_anchor,54.64555392664812,-10.437811464462854,2.122880599873161,mid_transition,1.0,0.0,persistent_accelerator,1.0986122886681098,0.6666666666666666,0.4,0.2857142857142857,0.2592890384023761,0.4746192893401015,1.5193120805389408
