city_id,year,cluster_id,trajectory_regime
alexandria_eg,2022,3,volatile_rebound
algiers_dz,2022,4,stable_mature
almaty_kz,2022,3,volatile_rebound
amman_jo,2022,5,stalling_plateau
amsterdam_nl,2022,4,stable_mature
antananarivo_mg,2022,0,late_takeoff
antwerp_be,2022,0,late_takeoff
arequipa_pe,2022,0,late_takeoff
ashgabat_tm,2022,2,persistent_accelerator
astana_kz,2022,0,late_takeoff
asuncion_py,2022,0,late_takeoff
athens_gr,2022,1,structural_decline
atlanta_us,2022,2,persistent_accelerator
auckland_nz,2022,1,structural_decline
baghdad_iq,2022,0,late_takeoff
baku_az,2022,2,persistent_accelerator
bamako_ml,2022,0,late_takeoff
bangkok_th,2022,4,stable_mature
barcelona_es,2022,3,volatile_rebound
barranquilla_co,2022,4,stable_mature
basel_ch,2022,5,stalling_plateau
beijing_cn,2022,0,late_takeoff
beirut_lb,2022,5,stalling_plateau
belem_br,2022,5,stalling_plateau
belgrade_rs,2022,0,late_takeoff
belo_horizonte_br,2022,5,stalling_plateau
bengaluru_in,2022,4,stable_mature
berlin_de,2022,2,persistent_accelerator
bilbao_es,2022,3,volatile_rebound
birmingham_gb,2022,5,stalling_plateau
bishkek_kg,2022,3,volatile_rebound
bobo_dioulasso_bf,2022,4,stable_mature
bogota_co,2022,2,persistent_accelerator
bologna_it,2022,1,structural_decline
boston_us,2022,1,structural_decline
brasilia_br,2022,3,volatile_rebound
bratislava_sk,2022,5,stalling_plateau
brazzaville_cg,2022,2,persistent_accelerator
brisbane_au,2022,2,persistent_accelerator
brussels_be,2022,0,late_takeoff
bucharest_ro,2022,5,stalling_plateau
budapest_hu,2022,5,stalling_plateau
buenos_aires_ar,2022,2,persistent_accelerator
bujumbura_bi,2022,0,late_takeoff
busan_kr,2022,4,stable_mature
cairo_eg,2022,1,structural_decline
calgary_ca,2022,0,late_takeoff
cali_co,2022,5,stalling_plateau
canberra_au,2022,4,stable_mature
cape_town_za,2022,4,stable_mature
caracas_ve,2022,3,volatile_rebound
cartagena_co,2022,0,late_takeoff
casablanca_ma,2022,4,stable_mature
charlotte_us,2022,2,persistent_accelerator
chengdu_cn,2022,4,stable_mature
chennai_in,2022,0,late_takeoff
chicago_us,2022,3,volatile_rebound
christchurch_nz,2022,4,stable_mature
cologne_de,2022,2,persistent_accelerator
colombo_lk,2022,1,structural_decline
conakry_gn,2022,0,late_takeoff
concepcion_cl,2022,0,late_takeoff
copenhagen_dk,2022,4,stable_mature
cordoba_ar,2022,0,late_takeoff
curitiba_br,2022,2,persistent_accelerator
cusco_pe,2022,5,stalling_plateau
dakar_sn,2022,1,structural_decline
dallas_us,2022,1,structural_decline
dar_es_salaam_tz,2022,4,stable_mature
darwin_au,2022,4,stable_mature
delhi_in,2022,2,persistent_accelerator
denver_us,2022,4,stable_mature
detroit_us,2022,5,stalling_plateau
dhaka_bd,2022,1,structural_decline
djibouti_city_dj,2022,4,stable_mature
doha_qa,2022,0,late_takeoff
douala_cm,2022,1,structural_decline
dubai_ae,2022,0,late_takeoff
dublin_ie,2022,3,volatile_rebound
dunedin_nz,2022,5,stalling_plateau
durban_za,2022,4,stable_mature
dushanbe_tj,2022,0,late_takeoff
dusseldorf_de,2022,2,persistent_accelerator
edmonton_ca,2022,5,stalling_plateau
florence_it,2022,2,persistent_accelerator
fortaleza_br,2022,5,stalling_plateau
frankfurt_de,2022,5,stalling_plateau
freetown_sl,2022,0,late_takeoff
fukuoka_jp,2022,1,structural_decline
gaborone_bw,2022,2,persistent_accelerator
geelong_au,2022,5,stalling_plateau
geneva_ch,2022,0,late_takeoff
genoa_it,2022,4,stable_mature
georgetown_gy,2022,2,persistent_accelerator
glasgow_gb,2022,5,stalling_plateau
gold_coast_au,2022,4,stable_mature
guadalajara_mx,2022,0,late_takeoff
guangzhou_cn,2022,0,late_takeoff
guatemala_city_gt,2022,5,stalling_plateau
guayaquil_ec,2022,0,late_takeoff
hamburg_de,2022,2,persistent_accelerator
hamilton_nz,2022,4,stable_mature
hanoi_vn,2022,2,persistent_accelerator
harare_zw,2022,2,persistent_accelerator
havana_cu,2022,2,persistent_accelerator
helsinki_fi,2022,3,volatile_rebound
ho_chi_minh_city_vn,2022,1,structural_decline
hobart_au,2022,5,stalling_plateau
hong_kong_hk,2022,2,persistent_accelerator
houston_us,2022,0,late_takeoff
hyderabad_in,2022,5,stalling_plateau
ibadan_ng,2022,2,persistent_accelerator
incheon_kr,2022,4,stable_mature
irkutsk_ru,2022,0,late_takeoff
istanbul_tr,2022,2,persistent_accelerator
jakarta_id,2022,2,persistent_accelerator
jeddah_sa,2022,1,structural_decline
jerusalem_il,2022,0,late_takeoff
johannesburg_za,2022,5,stalling_plateau
kampala_ug,2022,2,persistent_accelerator
kano_ng,2022,1,structural_decline
kaohsiung_tw,2022,3,volatile_rebound
karachi_pk,2022,0,late_takeoff
kathmandu_np,2022,4,stable_mature
khabarovsk_ru,2022,2,persistent_accelerator
khartoum_sd,2022,5,stalling_plateau
kigali_rw,2022,2,persistent_accelerator
kinshasa_cd,2022,4,stable_mature
kisumu_ke,2022,0,late_takeoff
kolkata_in,2022,0,late_takeoff
krakow_pl,2022,5,stalling_plateau
krasnoyarsk_ru,2022,5,stalling_plateau
kuala_lumpur_my,2022,4,stable_mature
kumasi_gh,2022,2,persistent_accelerator
kuwait_city_kw,2022,0,late_takeoff
kyiv_ua,2022,4,stable_mature
la_paz_bo,2022,0,late_takeoff
la_plata_ar,2022,3,volatile_rebound
lae_pg,2022,3,volatile_rebound
lagos_ng,2022,0,late_takeoff
lahore_pk,2022,0,late_takeoff
las_vegas_us,2022,1,structural_decline
leon_mx,2022,0,late_takeoff
lilongwe_mw,2022,5,stalling_plateau
lima_pe,2022,0,late_takeoff
lisbon_pt,2022,5,stalling_plateau
liverpool_gb,2022,5,stalling_plateau
ljubljana_si,2022,5,stalling_plateau
london_gb,2022,3,volatile_rebound
los_angeles_us,2022,2,persistent_accelerator
luanda_ao,2022,0,late_takeoff
lusaka_zm,2022,2,persistent_accelerator
lyon_fr,2022,3,volatile_rebound
madrid_es,2022,5,stalling_plateau
malaga_es,2022,5,stalling_plateau
managua_ni,2022,5,stalling_plateau
manaus_br,2022,5,stalling_plateau
manchester_gb,2022,4,stable_mature
manila_ph,2022,5,stalling_plateau
maputo_mz,2022,5,stalling_plateau
maracaibo_ve,2022,5,stalling_plateau
marseille_fr,2022,3,volatile_rebound
mashhad_ir,2022,1,structural_decline
medellin_co,2022,5,stalling_plateau
melbourne_au,2022,5,stalling_plateau
mendoza_ar,2022,2,persistent_accelerator
merida_mx,2022,4,stable_mature
mexico_city_mx,2022,0,late_takeoff
miami_us,2022,2,persistent_accelerator
milan_it,2022,3,volatile_rebound
minneapolis_us,2022,0,late_takeoff
minsk_by,2022,5,stalling_plateau
mogadishu_so,2022,1,structural_decline
mombasa_ke,2022,3,volatile_rebound
monrovia_lr,2022,0,late_takeoff
monterrey_mx,2022,0,late_takeoff
montevideo_uy,2022,2,persistent_accelerator
montreal_ca,2022,5,stalling_plateau
moscow_ru,2022,5,stalling_plateau
mumbai_in,2022,5,stalling_plateau
munich_de,2022,5,stalling_plateau
muscat_om,2022,5,stalling_plateau
mwanza_tz,2022,0,late_takeoff
nagoya_jp,2022,4,stable_mature
nairobi_ke,2022,3,volatile_rebound
naples_it,2022,3,volatile_rebound
new_york_us,2022,3,volatile_rebound
newcastle_au,2022,3,volatile_rebound
niamey_ne,2022,0,late_takeoff
nice_fr,2022,3,volatile_rebound
nouakchott_mr,2022,0,late_takeoff
novosibirsk_ru,2022,5,stalling_plateau
omsk_ru,2022,1,structural_decline
osaka_jp,2022,1,structural_decline
oslo_no,2022,3,volatile_rebound
ottawa_ca,2022,1,structural_decline
ouagadougou_bf,2022,5,stalling_plateau
panama_city_pa,2022,5,stalling_plateau
paramaribo_sr,2022,2,persistent_accelerator
paris_fr,2022,5,stalling_plateau
perth_au,2022,1,structural_decline
philadelphia_us,2022,5,stalling_plateau
phnom_penh_kh,2022,5,stalling_plateau
phoenix_us,2022,3,volatile_rebound
port_au_prince_ht,2022,4,stable_mature
port_harcourt_ng,2022,0,late_takeoff
port_moresby_pg,2022,4,stable_mature
porto_alegre_br,2022,0,late_takeoff
porto_pt,2022,5,stalling_plateau
prague_cz,2022,5,stalling_plateau
pretoria_za,2022,5,stalling_plateau
puebla_mx,2022,0,late_takeoff
pune_in,2022,5,stalling_plateau
quebec_city_ca,2022,1,structural_decline
queretaro_mx,2022,3,volatile_rebound
quito_ec,2022,2,persistent_accelerator
rabat_ma,2022,3,volatile_rebound
recife_br,2022,5,stalling_plateau
riga_lv,2022,2,persistent_accelerator
rio_de_janeiro_br,2022,4,stable_mature
riyadh_sa,2022,1,structural_decline
rome_it,2022,3,volatile_rebound
rosario_ar,2022,0,late_takeoff
rotterdam_nl,2022,4,stable_mature
saint_petersburg_ru,2022,4,stable_mature
salvador_br,2022,2,persistent_accelerator
san_diego_us,2022,4,stable_mature
san_francisco_us,2022,5,stalling_plateau
san_jose_cr,2022,5,stalling_plateau
san_salvador_sv,2022,4,stable_mature
santa_cruz_bo,2022,0,late_takeoff
santiago_cl,2022,2,persistent_accelerator
santo_domingo_do,2022,2,persistent_accelerator
sao_paulo_br,2022,2,persistent_accelerator
sapporo_jp,2022,5,stalling_plateau
sarajevo_ba,2022,3,volatile_rebound
seattle_us,2022,5,stalling_plateau
seoul_kr,2022,5,stalling_plateau
seville_es,2022,5,stalling_plateau
shanghai_cn,2022,0,late_takeoff
shenzhen_cn,2022,0,late_takeoff
singapore_sg,2022,4,stable_mature
sofia_bg,2022,1,structural_decline
stockholm_se,2022,2,persistent_accelerator
stuttgart_de,2022,5,stalling_plateau
surat_in,2022,3,volatile_rebound
suva_fj,2022,5,stalling_plateau
sydney_au,2022,4,stable_mature
tabriz_ir,2022,2,persistent_accelerator
taipei_tw,2022,2,persistent_accelerator
tallinn_ee,2022,3,volatile_rebound
tashkent_uz,2022,2,persistent_accelerator
tbilisi_ge,2022,0,late_takeoff
tegucigalpa_hn,2022,4,stable_mature
tehran_ir,2022,0,late_takeoff
tel_aviv_il,2022,4,stable_mature
thessaloniki_gr,2022,2,persistent_accelerator
tijuana_mx,2022,3,volatile_rebound
tirana_al,2022,2,persistent_accelerator
tokyo_jp,2022,1,structural_decline
toronto_ca,2022,0,late_takeoff
toulouse_fr,2022,3,volatile_rebound
tripoli_ly,2022,2,persistent_accelerator
trujillo_pe,2022,0,late_takeoff
tunis_tn,2022,0,late_takeoff
turin_it,2022,3,volatile_rebound
ulaanbaatar_mn,2022,4,stable_mature
valencia_es,2022,4,stable_mature
valencia_ve,2022,0,late_takeoff
valparaiso_cl,2022,4,stable_mature
vancouver_ca,2022,2,persistent_accelerator
vienna_at,2022,5,stalling_plateau
vientiane_la,2022,5,stalling_plateau
vilnius_lt,2022,5,stalling_plateau
vladivostok_ru,2022,4,stable_mature
warsaw_pl,2022,2,persistent_accelerator
washington_dc_us,2022,2,persistent_accelerator
wellington_nz,2022,5,stalling_plateau
windhoek_na,2022,2,persistent_accelerator
winnipeg_ca,2022,3,volatile_rebound
wuhan_cn,2022,1,structural_decline
yakutsk_ru,2022,5,stalling_plateau
yaounde_cm,2022,1,structural_decline
yekaterinburg_ru,2022,3,volatile_rebound
yerevan_am,2022,2,persistent_accelerator
yokohama_jp,2022,1,structural_decline
zagreb_hr,2022,5,stalling_plateau
zurich_ch,2022,5,stalling_plateau
abidjan_ci,2023,5,stalling_plateau
abu_dhabi_ae,2023,0,late_takeoff
abuja_ng,2023,5,stalling_plateau
accra_gh,2023,1,structural_decline
addis_ababa_et,2023,5,stalling_plateau
adelaide_au,2023,4,stable_mature
ahmedabad_in,2023,5,stalling_plateau
alexandria_eg,2023,0,late_takeoff
algiers_dz,2023,4,stable_mature
almaty_kz,2023,2,persistent_accelerator
amman_jo,2023,4,stable_mature
amsterdam_nl,2023,4,stable_mature
antananarivo_mg,2023,1,structural_decline
antwerp_be,2023,0,late_takeoff
arequipa_pe,2023,0,late_takeoff
ashgabat_tm,2023,2,persistent_accelerator
astana_kz,2023,2,persistent_accelerator
asuncion_py,2023,0,late_takeoff
athens_gr,2023,1,structural_decline
atlanta_us,2023,2,persistent_accelerator
auckland_nz,2023,4,stable_mature
baghdad_iq,2023,0,late_takeoff
baku_az,2023,2,persistent_accelerator
bamako_ml,2023,0,late_takeoff
bangkok_th,2023,4,stable_mature
barcelona_es,2023,0,late_takeoff
barranquilla_co,2023,3,volatile_rebound
basel_ch,2023,4,stable_mature
beijing_cn,2023,0,late_takeoff
beirut_lb,2023,5,stalling_plateau
belem_br,2023,4,stable_mature
belgrade_rs,2023,2,persistent_accelerator
belo_horizonte_br,2023,5,stalling_plateau
bengaluru_in,2023,4,stable_mature
berlin_de,2023,2,persistent_accelerator
bilbao_es,2023,4,stable_mature
birmingham_gb,2023,5,stalling_plateau
bishkek_kg,2023,0,late_takeoff
bobo_dioulasso_bf,2023,4,stable_mature
bogota_co,2023,2,persistent_accelerator
bologna_it,2023,1,structural_decline
boston_us,2023,1,structural_decline
brasilia_br,2023,3,volatile_rebound
bratislava_sk,2023,4,stable_mature
brazzaville_cg,2023,3,volatile_rebound
brisbane_au,2023,2,persistent_accelerator
brussels_be,2023,0,late_takeoff
bucharest_ro,2023,4,stable_mature
budapest_hu,2023,5,stalling_plateau
buenos_aires_ar,2023,2,persistent_accelerator
bujumbura_bi,2023,0,late_takeoff
busan_kr,2023,5,stalling_plateau
cairo_eg,2023,1,structural_decline
calgary_ca,2023,0,late_takeoff
cali_co,2023,4,stable_mature
canberra_au,2023,4,stable_mature
cape_town_za,2023,5,stalling_plateau
caracas_ve,2023,3,volatile_rebound
cartagena_co,2023,0,late_takeoff
casablanca_ma,2023,4,stable_mature
charlotte_us,2023,2,persistent_accelerator
chengdu_cn,2023,4,stable_mature
chennai_in,2023,0,late_takeoff
chicago_us,2023,3,volatile_rebound
christchurch_nz,2023,4,stable_mature
cologne_de,2023,5,stalling_plateau
colombo_lk,2023,4,stable_mature
conakry_gn,2023,0,late_takeoff
concepcion_cl,2023,0,late_takeoff
copenhagen_dk,2023,4,stable_mature
cordoba_ar,2023,2,persistent_accelerator
curitiba_br,2023,2,persistent_accelerator
cusco_pe,2023,4,stable_mature
dakar_sn,2023,1,structural_decline
dallas_us,2023,1,structural_decline
dar_es_salaam_tz,2023,5,stalling_plateau
darwin_au,2023,4,stable_mature
delhi_in,2023,2,persistent_accelerator
denver_us,2023,4,stable_mature
detroit_us,2023,4,stable_mature
dhaka_bd,2023,1,structural_decline
djibouti_city_dj,2023,4,stable_mature
doha_qa,2023,0,late_takeoff
douala_cm,2023,1,structural_decline
dubai_ae,2023,0,late_takeoff
dublin_ie,2023,3,volatile_rebound
dunedin_nz,2023,4,stable_mature
durban_za,2023,4,stable_mature
dushanbe_tj,2023,0,late_takeoff
dusseldorf_de,2023,3,volatile_rebound
edmonton_ca,2023,4,stable_mature
florence_it,2023,3,volatile_rebound
fortaleza_br,2023,4,stable_mature
frankfurt_de,2023,4,stable_mature
freetown_sl,2023,0,late_takeoff
fukuoka_jp,2023,1,structural_decline
gaborone_bw,2023,2,persistent_accelerator
geelong_au,2023,4,stable_mature
geneva_ch,2023,0,late_takeoff
genoa_it,2023,4,stable_mature
georgetown_gy,2023,2,persistent_accelerator
glasgow_gb,2023,5,stalling_plateau
gold_coast_au,2023,4,stable_mature
guadalajara_mx,2023,0,late_takeoff
guangzhou_cn,2023,0,late_takeoff
guatemala_city_gt,2023,5,stalling_plateau
guayaquil_ec,2023,0,late_takeoff
hamburg_de,2023,4,stable_mature
hamilton_nz,2023,4,stable_mature
hanoi_vn,2023,2,persistent_accelerator
harare_zw,2023,3,volatile_rebound
havana_cu,2023,0,late_takeoff
helsinki_fi,2023,3,volatile_rebound
ho_chi_minh_city_vn,2023,3,volatile_rebound
hobart_au,2023,4,stable_mature
hong_kong_hk,2023,2,persistent_accelerator
houston_us,2023,0,late_takeoff
hyderabad_in,2023,5,stalling_plateau
ibadan_ng,2023,2,persistent_accelerator
incheon_kr,2023,5,stalling_plateau
irkutsk_ru,2023,0,late_takeoff
istanbul_tr,2023,3,volatile_rebound
jakarta_id,2023,2,persistent_accelerator
jeddah_sa,2023,0,late_takeoff
jerusalem_il,2023,0,late_takeoff
johannesburg_za,2023,4,stable_mature
kampala_ug,2023,0,late_takeoff
kano_ng,2023,1,structural_decline
kaohsiung_tw,2023,2,persistent_accelerator
karachi_pk,2023,0,late_takeoff
kathmandu_np,2023,2,persistent_accelerator
khabarovsk_ru,2023,2,persistent_accelerator
khartoum_sd,2023,5,stalling_plateau
kigali_rw,2023,2,persistent_accelerator
kinshasa_cd,2023,5,stalling_plateau
kisumu_ke,2023,0,late_takeoff
kolkata_in,2023,0,late_takeoff
krakow_pl,2023,4,stable_mature
krasnoyarsk_ru,2023,4,stable_mature
kuala_lumpur_my,2023,4,stable_mature
kumasi_gh,2023,4,stable_mature
kuwait_city_kw,2023,0,late_takeoff
kyiv_ua,2023,5,stalling_plateau
la_paz_bo,2023,0,late_takeoff
la_plata_ar,2023,2,persistent_accelerator
lae_pg,2023,2,persistent_accelerator
lagos_ng,2023,0,late_takeoff
lahore_pk,2023,0,late_takeoff
las_vegas_us,2023,1,structural_decline
leon_mx,2023,0,late_takeoff
lilongwe_mw,2023,5,stalling_plateau
lima_pe,2023,0,late_takeoff
lisbon_pt,2023,4,stable_mature
liverpool_gb,2023,5,stalling_plateau
ljubljana_si,2023,5,stalling_plateau
london_gb,2023,4,stable_mature
los_angeles_us,2023,4,stable_mature
luanda_ao,2023,3,volatile_rebound
lusaka_zm,2023,1,structural_decline
lyon_fr,2023,2,persistent_accelerator
madrid_es,2023,5,stalling_plateau
malaga_es,2023,5,stalling_plateau
managua_ni,2023,5,stalling_plateau
manaus_br,2023,4,stable_mature
manchester_gb,2023,5,stalling_plateau
manila_ph,2023,4,stable_mature
maputo_mz,2023,5,stalling_plateau
maracaibo_ve,2023,4,stable_mature
marseille_fr,2023,3,volatile_rebound
mashhad_ir,2023,1,structural_decline
medellin_co,2023,4,stable_mature
melbourne_au,2023,5,stalling_plateau
mendoza_ar,2023,2,persistent_accelerator
merida_mx,2023,4,stable_mature
mexico_city_mx,2023,0,late_takeoff
miami_us,2023,4,stable_mature
milan_it,2023,2,persistent_accelerator
minneapolis_us,2023,0,late_takeoff
minsk_by,2023,4,stable_mature
mogadishu_so,2023,4,stable_mature
mombasa_ke,2023,4,stable_mature
monrovia_lr,2023,0,late_takeoff
monterrey_mx,2023,0,late_takeoff
montevideo_uy,2023,2,persistent_accelerator
montreal_ca,2023,5,stalling_plateau
moscow_ru,2023,5,stalling_plateau
mumbai_in,2023,5,stalling_plateau
munich_de,2023,4,stable_mature
muscat_om,2023,5,stalling_plateau
mwanza_tz,2023,0,late_takeoff
nagoya_jp,2023,4,stable_mature
nairobi_ke,2023,3,volatile_rebound
naples_it,2023,2,persistent_accelerator
new_york_us,2023,3,volatile_rebound
newcastle_au,2023,0,late_takeoff
niamey_ne,2023,0,late_takeoff
nice_fr,2023,3,volatile_rebound
nouakchott_mr,2023,0,late_takeoff
novosibirsk_ru,2023,2,persistent_accelerator
omsk_ru,2023,0,late_takeoff
osaka_jp,2023,1,structural_decline
oslo_no,2023,3,volatile_rebound
ottawa_ca,2023,1,structural_decline
ouagadougou_bf,2023,5,stalling_plateau
panama_city_pa,2023,4,stable_mature
paramaribo_sr,2023,0,late_takeoff
paris_fr,2023,4,stable_mature
perth_au,2023,0,late_takeoff
philadelphia_us,2023,4,stable_mature
phnom_penh_kh,2023,5,stalling_plateau
phoenix_us,2023,1,structural_decline
port_au_prince_ht,2023,4,stable_mature
port_harcourt_ng,2023,0,late_takeoff
port_moresby_pg,2023,4,stable_mature
porto_alegre_br,2023,0,late_takeoff
porto_pt,2023,4,stable_mature
prague_cz,2023,4,stable_mature
pretoria_za,2023,5,stalling_plateau
puebla_mx,2023,0,late_takeoff
pune_in,2023,4,stable_mature
quebec_city_ca,2023,1,structural_decline
queretaro_mx,2023,3,volatile_rebound
quito_ec,2023,2,persistent_accelerator
rabat_ma,2023,2,persistent_accelerator
recife_br,2023,5,stalling_plateau
riga_lv,2023,3,volatile_rebound
rio_de_janeiro_br,2023,4,stable_mature
riyadh_sa,2023,0,late_takeoff
rome_it,2023,0,late_takeoff
rosario_ar,2023,3,volatile_rebound
rotterdam_nl,2023,4,stable_mature
saint_petersburg_ru,2023,4,stable_mature
salvador_br,2023,2,persistent_accelerator
san_diego_us,2023,4,stable_mature
san_francisco_us,2023,5,stalling_plateau
san_jose_cr,2023,4,stable_mature
san_salvador_sv,2023,4,stable_mature
santa_cruz_bo,2023,0,late_takeoff
santiago_cl,2023,2,persistent_accelerator
santo_domingo_do,2023,2,persistent_accelerator
sao_paulo_br,2023,0,late_takeoff
sapporo_jp,2023,5,stalling_plateau
sarajevo_ba,2023,0,late_takeoff
seattle_us,2023,4,stable_mature
seoul_kr,2023,5,stalling_plateau
seville_es,2023,5,stalling_plateau
shanghai_cn,2023,0,late_takeoff
shenzhen_cn,2023,0,late_takeoff
singapore_sg,2023,5,stalling_plateau
sofia_bg,2023,1,structural_decline
stockholm_se,2023,3,volatile_rebound
stuttgart_de,2023,5,stalling_plateau
surat_in,2023,3,volatile_rebound
suva_fj,2023,4,stable_mature
sydney_au,2023,2,persistent_accelerator
tabriz_ir,2023,2,persistent_accelerator
taipei_tw,2023,2,persistent_accelerator
tallinn_ee,2023,3,volatile_rebound
tashkent_uz,2023,2,persistent_accelerator
tbilisi_ge,2023,0,late_takeoff
tegucigalpa_hn,2023,4,stable_mature
tehran_ir,2023,0,late_takeoff
tel_aviv_il,2023,4,stable_mature
thessaloniki_gr,2023,2,persistent_accelerator
tijuana_mx,2023,0,late_takeoff
tirana_al,2023,4,stable_mature
tokyo_jp,2023,0,late_takeoff
toronto_ca,2023,0,late_takeoff
toulouse_fr,2023,3,volatile_rebound
tripoli_ly,2023,2,persistent_accelerator
trujillo_pe,2023,0,late_takeoff
tunis_tn,2023,0,late_takeoff
turin_it,2023,3,volatile_rebound
ulaanbaatar_mn,2023,4,stable_mature
valencia_es,2023,4,stable_mature
valencia_ve,2023,0,late_takeoff
valparaiso_cl,2023,4,stable_mature
vancouver_ca,2023,3,volatile_rebound
vienna_at,2023,4,stable_mature
vientiane_la,2023,5,stalling_plateau
vilnius_lt,2023,4,stable_mature
vladivostok_ru,2023,3,volatile_rebound
warsaw_pl,2023,2,persistent_accelerator
washington_dc_us,2023,2,persistent_accelerator
wellington_nz,2023,5,stalling_plateau
windhoek_na,2023,4,stable_mature
winnipeg_ca,2023,3,volatile_rebound
wuhan_cn,2023,1,structural_decline
yakutsk_ru,2023,5,stalling_plateau
yaounde_cm,2023,2,persistent_accelerator
yekaterinburg_ru,2023,0,late_takeoff
yerevan_am,2023,2,persistent_accelerator
yokohama_jp,2023,2,persistent_accelerator
zagreb_hr,2023,5,stalling_plateau
zurich_ch,2023,4,stable_mature
abidjan_ci,2024,4,stable_mature
abu_dhabi_ae,2024,0,late_takeoff
abuja_ng,2024,5,stalling_plateau
accra_gh,2024,1,structural_decline
addis_ababa_et,2024,5,stalling_plateau
adelaide_au,2024,0,late_takeoff
ahmedabad_in,2024,5,stalling_plateau
alexandria_eg,2024,2,persistent_accelerator
algiers_dz,2024,4,stable_mature
almaty_kz,2024,2,persistent_accelerator
amman_jo,2024,2,persistent_accelerator
amsterdam_nl,2024,4,stable_mature
antananarivo_mg,2024,1,structural_decline
antwerp_be,2024,1,structural_decline
arequipa_pe,2024,0,late_takeoff
ashgabat_tm,2024,2,persistent_accelerator
astana_kz,2024,2,persistent_accelerator
asuncion_py,2024,0,late_takeoff
athens_gr,2024,1,structural_decline
atlanta_us,2024,2,persistent_accelerator
auckland_nz,2024,1,structural_decline
baghdad_iq,2024,0,late_takeoff
baku_az,2024,2,persistent_accelerator
bamako_ml,2024,1,structural_decline
bangkok_th,2024,3,volatile_rebound
barcelona_es,2024,3,volatile_rebound
barranquilla_co,2024,3,volatile_rebound
basel_ch,2024,4,stable_mature
beijing_cn,2024,0,late_takeoff
beirut_lb,2024,5,stalling_plateau
belem_br,2024,4,stable_mature
belgrade_rs,2024,0,late_takeoff
belo_horizonte_br,2024,5,stalling_plateau
bengaluru_in,2024,3,volatile_rebound
berlin_de,2024,2,persistent_accelerator
bilbao_es,2024,4,stable_mature
birmingham_gb,2024,5,stalling_plateau
bishkek_kg,2024,0,late_takeoff
bobo_dioulasso_bf,2024,4,stable_mature
bogota_co,2024,2,persistent_accelerator
bologna_it,2024,1,structural_decline
boston_us,2024,1,structural_decline
brasilia_br,2024,3,volatile_rebound
bratislava_sk,2024,4,stable_mature
brazzaville_cg,2024,3,volatile_rebound
brisbane_au,2024,2,persistent_accelerator
brussels_be,2024,0,late_takeoff
bucharest_ro,2024,4,stable_mature
budapest_hu,2024,5,stalling_plateau
buenos_aires_ar,2024,2,persistent_accelerator
bujumbura_bi,2024,0,late_takeoff
busan_kr,2024,4,stable_mature
cairo_eg,2024,1,structural_decline
calgary_ca,2024,3,volatile_rebound
cali_co,2024,4,stable_mature
canberra_au,2024,1,structural_decline
cape_town_za,2024,5,stalling_plateau
caracas_ve,2024,2,persistent_accelerator
cartagena_co,2024,0,late_takeoff
casablanca_ma,2024,4,stable_mature
charlotte_us,2024,2,persistent_accelerator
chengdu_cn,2024,4,stable_mature
chennai_in,2024,0,late_takeoff
chicago_us,2024,3,volatile_rebound
christchurch_nz,2024,4,stable_mature
cologne_de,2024,5,stalling_plateau
colombo_lk,2024,0,late_takeoff
conakry_gn,2024,0,late_takeoff
concepcion_cl,2024,0,late_takeoff
copenhagen_dk,2024,4,stable_mature
cordoba_ar,2024,2,persistent_accelerator
curitiba_br,2024,2,persistent_accelerator
cusco_pe,2024,5,stalling_plateau
dakar_sn,2024,1,structural_decline
dallas_us,2024,1,structural_decline
dar_es_salaam_tz,2024,5,stalling_plateau
darwin_au,2024,4,stable_mature
delhi_in,2024,2,persistent_accelerator
denver_us,2024,4,stable_mature
detroit_us,2024,4,stable_mature
dhaka_bd,2024,1,structural_decline
djibouti_city_dj,2024,4,stable_mature
doha_qa,2024,0,late_takeoff
douala_cm,2024,1,structural_decline
dubai_ae,2024,0,late_takeoff
dublin_ie,2024,4,stable_mature
dunedin_nz,2024,4,stable_mature
durban_za,2024,4,stable_mature
dushanbe_tj,2024,0,late_takeoff
dusseldorf_de,2024,3,volatile_rebound
edmonton_ca,2024,4,stable_mature
florence_it,2024,3,volatile_rebound
fortaleza_br,2024,4,stable_mature
frankfurt_de,2024,4,stable_mature
freetown_sl,2024,0,late_takeoff
fukuoka_jp,2024,1,structural_decline
gaborone_bw,2024,3,volatile_rebound
geelong_au,2024,2,persistent_accelerator
geneva_ch,2024,0,late_takeoff
genoa_it,2024,4,stable_mature
georgetown_gy,2024,2,persistent_accelerator
glasgow_gb,2024,4,stable_mature
gold_coast_au,2024,4,stable_mature
guadalajara_mx,2024,0,late_takeoff
guangzhou_cn,2024,0,late_takeoff
guatemala_city_gt,2024,4,stable_mature
guayaquil_ec,2024,0,late_takeoff
hamburg_de,2024,4,stable_mature
hamilton_nz,2024,4,stable_mature
hanoi_vn,2024,2,persistent_accelerator
harare_zw,2024,0,late_takeoff
havana_cu,2024,2,persistent_accelerator
helsinki_fi,2024,3,volatile_rebound
ho_chi_minh_city_vn,2024,3,volatile_rebound
hobart_au,2024,4,stable_mature
hong_kong_hk,2024,2,persistent_accelerator
houston_us,2024,0,late_takeoff
hyderabad_in,2024,5,stalling_plateau
ibadan_ng,2024,2,persistent_accelerator
incheon_kr,2024,4,stable_mature
irkutsk_ru,2024,0,late_takeoff
