alpha_dynamic,alpha_graph,alpha_critical,alpha_base,selection_objective,mean_continent_gain,std_continent_gain,worst_continent_gain,share_positive_continent_gain,robust_score
0.25,0.0,0.1,0.65,0.678853639708246,0.0275815242408078,0.0358033549187919,-0.0043373049049996,0.6666666666666666,0.0225567187571325
0.25,0.0,0.15,0.6,0.6868207261884979,0.0360003398123279,0.0385334260070566,0.0039961951311209,1.0,0.0339525838046963
0.25,0.0,0.2,0.55,0.6938809426970431,0.044007151074715,0.0394347060962315,0.0123109798991648,1.0,0.0420284969901203
0.25,0.05,0.0,0.7,0.6633903932278511,0.0122449544653641,0.0319756820862089,-0.018445844658683,0.3333333333333333,-0.0026588799488907
0.25,0.05,0.05,0.6499999999999999,0.6719468027476396,0.0204900802562098,0.0323351807893645,-0.0074914351545506,0.6666666666666666,0.0133967007889909
0.25,0.05,0.1,0.6,0.6800970655626621,0.030132815466141,0.0354677897136716,0.0008602797533399,1.0,0.0281958371494634
0.25,0.05,0.15,0.5499999999999999,0.6876186379987235,0.038432613604611,0.0380083362252351,0.0066093000649883,1.0,0.0364428230157296
0.25,0.05,0.2,0.4999999999999999,0.6945671559743721,0.0461020265469626,0.0391079531405102,0.0149235844367258,1.0,0.0441632369643722
0.25,0.1,0.0,0.65,0.6646898755389067,0.0128675331644994,0.0308112856081645,-0.0158315233322027,0.3333333333333333,-8.713495675462279e-05
0.25,0.1,0.05,0.6,0.6724113195846613,0.0207943844916426,0.0340659638400022,-0.0100455728807077,0.6666666666666666,0.0117839363088031
0.25,0.1,0.1,0.55,0.6809506071337285,0.0310306541438663,0.036045937371623,0.0008896209590416,1.0,0.029064494845974
0.25,0.1,0.15,0.5,0.68852738879254,0.0409828008648384,0.0377710346498586,0.0118060995307143,1.0,0.0390301694178634
0.25,0.1,0.2,0.45,0.695252936398194,0.0467313752409234,0.0393001344161596,0.0149519248498143,1.0,0.0447909267647574
0.25,0.15,0.0,0.6,0.6649874784625734,0.0131625674733302,0.0312020333369454,-0.0158014661301947,0.3333333333333333,0.0002036316336526
0.25,0.15,0.05,0.5499999999999999,0.6734317627536663,0.02195004725986,0.0336938340934708,-0.007432036746841,0.6666666666666666,0.0148192536138299
0.25,0.15,0.1,0.5,0.6815811721770919,0.0316609928227269,0.0362521790056009,0.0009186773684362,1.0,0.0296909454949836
0.25,0.15,0.15,0.4499999999999999,0.6889906193844579,0.040671946869869,0.0380099106723527,0.0118346555438022,1.0,0.0387094699529329
0.25,0.15,0.2,0.3999999999999999,0.69532628886447,0.0481520380762291,0.0393910542826182,0.0175639597947611,1.0,0.0462057830600719
0.25,0.2,0.0,0.55,0.6657297358811252,0.0140514282260181,0.0304370971903167,-0.0131877143963285,0.3333333333333333,0.0029981586401482
0.25,0.2,0.05,0.5,0.6745630449062627,0.0239857543453616,0.0352337866984823,-0.0074027647374468,0.6666666666666666,0.0167748805405584
0.25,0.2,0.1,0.45,0.6827120276338896,0.0338839276942145,0.0374371710524736,0.0035314283096892,1.0,0.0318416981118573
0.25,0.2,0.15,0.4,0.6899541403898098,0.0406277809102232,0.0386314038843624,0.011862926760583,1.0,0.0386348549564333
0.25,0.2,0.2,0.35,0.6962337472554745,0.0488501811262549,0.0389925111860957,0.0175917306152353,1.0,0.0469539587256396
0.25,0.25,0.0,0.5,0.6671391914687582,0.0160874273130843,0.0319896366053738,-0.0131582267869349,0.6666666666666666,0.0049587850123381
0.25,0.25,0.05,0.45,0.6751375350198622,0.0244767664048036,0.0365490791566662,-0.0073737775243598,0.6666666666666666,0.0171924500547785
0.25,0.25,0.1,0.4,0.6831748192145923,0.0365032013120714,0.0366497782466975,0.0087278737828002,1.0,0.0345332189857904
0.25,0.25,0.15,0.35,0.6908615926231062,0.0415237036593012,0.0391844801864024,0.0118909131810568,1.0,0.0395046806460141
0.25,0.25,0.2,0.3,0.6973633164671681,0.0494087055552973,0.0397657104707503,0.0176192166394023,1.0,0.0474732185961436
0.3,0.0,0.0,0.7,0.6686612564384955,0.0140895110119391,0.034327339091034,-0.0211664065075135,0.6666666666666666,-0.0028014319926702
0.3,0.0,0.05,0.6499999999999999,0.6759948389821274,0.0215534450953449,0.0362839735760261,-0.0153807728840834,0.6666666666666666,0.0087025865192098
0.3,0.0,0.1,0.6,0.6830335466580919,0.0284757241585716,0.0390153563741886,-0.0121978338568951,0.6666666666666666,0.0177751864311347
0.3,0.0,0.15,0.5499999999999999,0.6909457337559183,0.0396066689403122,0.0404228559604662,0.0038862865430435,1.0,0.0374902586877562
0.3,0.0,0.2,0.4999999999999999,0.6976728712892926,0.0456144398761689,0.0410818187647038,0.009615774362244,1.0,0.0435798553499413
0.3,0.05,0.0,0.6499999999999999,0.6694038646372932,0.0138598779812511,0.0355007891967409,-0.0237206450865716,0.6666666666666666,-0.0048980558731795
0.3,0.05,0.05,0.5999999999999999,0.6765144768109307,0.0224515345411373,0.0369135777901105,-0.0153515325312828,0.6666666666666666,0.009581168631412
0.3,0.05,0.1,0.5499999999999999,0.6841647528951356,0.0308965114758201,0.0408133436962462,-0.0095851145722358,0.6666666666666666,0.0219036623866209
0.3,0.05,0.15,0.4999999999999999,0.6916314259487711,0.0403058747219465,0.0401050130233929,0.0039145261032308,1.0,0.0382286057482134
0.3,0.05,0.2,0.4499999999999999,0.698580680460543,0.0461041287156489,0.0424025867933494,0.0096435135261246,1.0,0.0439820389305547
0.3,0.1,0.0,0.6,0.6698122244712901,0.0136298389687924,0.0367104273239044,-0.0262751684619369,0.6666666666666666,-0.007004865101887
0.3,0.1,0.05,0.5499999999999999,0.6771449536233247,0.0232796116855528,0.038019775030722,-0.0153225769747894,0.6666666666666666,0.0103536284223718
0.3,0.1,0.1,0.5,0.684739167093182,0.0323877293821344,0.0402188413278764,-0.0069726800838836,0.6666666666666666,0.0252826329082123
0.3,0.1,0.15,0.4499999999999999,0.6928730444736073,0.0413996499167855,0.041613034581886,0.003942480867111,1.0,0.0392265715888697
0.3,0.1,0.2,0.3999999999999999,0.6986535180000512,0.0451978970964485,0.0437217794838837,0.0070869885655329,1.0,0.0429717286469017
0.3,0.15,0.0,0.5499999999999999,0.670164515533231,0.0142607204172847,0.0370020388083609,-0.026245997305444,0.6666666666666666,-0.0063698469413673
0.3,0.15,0.05,0.4999999999999999,0.6784982645233494,0.0250477775386923,0.0392615547897084,-0.0152939062146031,0.6666666666666666,0.0120695876449233
0.3,0.15,0.1,0.4499999999999999,0.6863702308901533,0.0346702614297935,0.0393334151372905,-0.0017765510636732,0.6666666666666666,0.0313059106412049
0.3,0.15,0.15,0.3999999999999999,0.6935022350408974,0.0402962226016619,0.0420462136356722,0.0013861715065185,1.0,0.0381010737607889
0.3,0.15,0.2,0.3499999999999999,0.6990041022787976,0.0456284989141121,0.0430204162887787,0.0071141581367992,1.0,0.0434654512057487
