last_year,last_index,nowcast_year,nowcast_index_mean,nowcast_ci_low_80,nowcast_ci_high_80,nowcast_ci_low_95,nowcast_ci_high_95,trend_estimate,selected_period,selection_score,sigma_residual,sigma_delta,prob_decelerate,prob_accelerate,prob_stable,signal,continent,city_count_last
2025,61.792495963161976,2026,68.13119655730092,37.514666384454486,98.74772673014736,21.30633670885254,114.95605640574932,2.340011617176055,3.0,0.8905421331895171,23.890234616555297,21.78698511767892,0.4210523565904812,0.5062257124272114,0.0727219309823073,mixed,Africa,52
2025,57.87169505285674,2026,65.1011775439974,32.99205049263218,97.2103045953626,15.993543022772464,114.20881206522232,1.4804900977105688,3.0,0.7592805878584079,25.054915572053535,22.53276496676051,0.438622138051329,0.4908028994557073,0.0705749624929635,mixed,Asia,74
2025,60.39066367328504,2026,69.79839350573825,36.89216630434834,102.70462070712816,19.471675613557515,120.12511139791896,1.0694821787201172,3.0,0.7277764128911228,25.67689688376568,22.23281846564094,0.4450961568325553,0.4833078045439773,0.0715960386234673,mixed,Europe,67
2025,57.78136855819403,2026,64.62124446245392,35.35416946338148,93.88831946152636,19.86023865059954,109.38225027430828,1.3975288656586926,3.0,0.8768218522986837,22.837247863191006,20.259765169505734,0.4334103034620861,0.4881382737260048,0.0784514228119089,mixed,North America,44
2025,63.2854447834609,2026,69.9950236093277,39.21208048258865,100.77796673606676,22.91565212291784,117.07439509573756,2.573737491062208,3.0,0.7308963062301101,24.020087493066256,22.451003565236096,0.4192858246339124,0.5101938976472201,0.0705202777188674,mixed,Oceania,19
2025,59.82947842162167,2026,64.8763553509711,33.07689530820194,96.67581539374024,16.24232493169167,113.51038577025052,2.228322047555451,3.0,0.8838159998505747,24.813280826162973,22.130681628447668,0.4242386907352118,0.5041158109803865,0.0716454982844017,mixed,South America,39
