event_id,source_rank,source_url,source_domain,source_track,source_ref
pevt_000245,1,https://projects.worldbank.org/en/projects-operations/project-detail/P179785,projects.worldbank.org,external_direct,wb_project:P179785
pevt_000246,1,https://projects.worldbank.org/en/projects-operations/project-detail/P179117,projects.worldbank.org,external_direct,wb_project:P179117
pevt_000247,1,https://projects.worldbank.org/en/projects-operations/project-detail/P110661,projects.worldbank.org,external_direct,wb_project:P110661|P119654|P132621|P133326|P147087|P148071
pevt_000247,2,https://projects.worldbank.org/en/projects-operations/project-detail/P119654,projects.worldbank.org,external_direct,wb_project:P110661|P119654|P132621|P133326|P147087|P148071
pevt_000247,3,https://projects.worldbank.org/en/projects-operations/project-detail/P132621,projects.worldbank.org,external_direct,wb_project:P110661|P119654|P132621|P133326|P147087|P148071
pevt_000247,4,https://projects.worldbank.org/en/projects-operations/project-detail/P133326,projects.worldbank.org,external_direct,wb_project:P110661|P119654|P132621|P133326|P147087|P148071
pevt_000247,5,https://projects.worldbank.org/en/projects-operations/project-detail/P147087,projects.worldbank.org,external_direct,wb_project:P110661|P119654|P132621|P133326|P147087|P148071
pevt_000247,6,https://projects.worldbank.org/en/projects-operations/project-detail/P148071,projects.worldbank.org,external_direct,wb_project:P110661|P119654|P132621|P133326|P147087|P148071
pevt_000248,1,https://projects.worldbank.org/en/projects-operations/project-detail/P090376,projects.worldbank.org,external_direct,wb_project:P090376|P101844|P132775|P133000|P133017|P133456
pevt_000248,2,https://projects.worldbank.org/en/projects-operations/project-detail/P101844,projects.worldbank.org,external_direct,wb_project:P090376|P101844|P132775|P133000|P133017|P133456
pevt_000248,3,https://projects.worldbank.org/en/projects-operations/project-detail/P132775,projects.worldbank.org,external_direct,wb_project:P090376|P101844|P132775|P133000|P133017|P133456
pevt_000248,4,https://projects.worldbank.org/en/projects-operations/project-detail/P133000,projects.worldbank.org,external_direct,wb_project:P090376|P101844|P132775|P133000|P133017|P133456
pevt_000248,5,https://projects.worldbank.org/en/projects-operations/project-detail/P133017,projects.worldbank.org,external_direct,wb_project:P090376|P101844|P132775|P133000|P133017|P133456
pevt_000248,6,https://projects.worldbank.org/en/projects-operations/project-detail/P133456,projects.worldbank.org,external_direct,wb_project:P090376|P101844|P132775|P133000|P133017|P133456
pevt_000249,1,https://projects.worldbank.org/en/projects-operations/project-detail/P119357,projects.worldbank.org,external_direct,wb_project:P119357|P152860
pevt_000249,2,https://projects.worldbank.org/en/projects-operations/project-detail/P152860,projects.worldbank.org,external_direct,wb_project:P119357|P152860
pevt_000250,1,https://projects.worldbank.org/en/projects-operations/project-detail/P098915,projects.worldbank.org,external_direct,wb_project:P098915|P121263|P132562|P148294|P153892
pevt_000250,2,https://projects.worldbank.org/en/projects-operations/project-detail/P121263,projects.worldbank.org,external_direct,wb_project:P098915|P121263|P132562|P148294|P153892
pevt_000250,3,https://projects.worldbank.org/en/projects-operations/project-detail/P132562,projects.worldbank.org,external_direct,wb_project:P098915|P121263|P132562|P148294|P153892
pevt_000250,4,https://projects.worldbank.org/en/projects-operations/project-detail/P148294,projects.worldbank.org,external_direct,wb_project:P098915|P121263|P132562|P148294|P153892
pevt_000250,5,https://projects.worldbank.org/en/projects-operations/project-detail/P153892,projects.worldbank.org,external_direct,wb_project:P098915|P121263|P132562|P148294|P153892
pevt_000251,1,https://projects.worldbank.org/en/projects-operations/project-detail/P147381,projects.worldbank.org,external_direct,wb_project:P147381|P148523|P148599|P149485|P153548
pevt_000251,2,https://projects.worldbank.org/en/projects-operations/project-detail/P148523,projects.worldbank.org,external_direct,wb_project:P147381|P148523|P148599|P149485|P153548
pevt_000251,3,https://projects.worldbank.org/en/projects-operations/project-detail/P148599,projects.worldbank.org,external_direct,wb_project:P147381|P148523|P148599|P149485|P153548
pevt_000251,4,https://projects.worldbank.org/en/projects-operations/project-detail/P149485,projects.worldbank.org,external_direct,wb_project:P147381|P148523|P148599|P149485|P153548
pevt_000251,5,https://projects.worldbank.org/en/projects-operations/project-detail/P153548,projects.worldbank.org,external_direct,wb_project:P147381|P148523|P148599|P149485|P153548
pevt_000252,1,https://projects.worldbank.org/en/projects-operations/project-detail/P154984,projects.worldbank.org,external_direct,wb_project:P154984
pevt_000253,1,https://projects.worldbank.org/en/projects-operations/project-detail/P147009,projects.worldbank.org,external_direct,wb_project:P147009|P153115|P153473|P153541|P154623
pevt_000253,2,https://projects.worldbank.org/en/projects-operations/project-detail/P153115,projects.worldbank.org,external_direct,wb_project:P147009|P153115|P153473|P153541|P154623
pevt_000253,3,https://projects.worldbank.org/en/projects-operations/project-detail/P153473,projects.worldbank.org,external_direct,wb_project:P147009|P153115|P153473|P153541|P154623
pevt_000253,4,https://projects.worldbank.org/en/projects-operations/project-detail/P153541,projects.worldbank.org,external_direct,wb_project:P147009|P153115|P153473|P153541|P154623
pevt_000253,5,https://projects.worldbank.org/en/projects-operations/project-detail/P154623,projects.worldbank.org,external_direct,wb_project:P147009|P153115|P153473|P153541|P154623
pevt_000254,1,https://projects.worldbank.org/en/projects-operations/project-detail/P149528,projects.worldbank.org,external_direct,wb_project:P149528|P153173|P153604
pevt_000254,2,https://projects.worldbank.org/en/projects-operations/project-detail/P153173,projects.worldbank.org,external_direct,wb_project:P149528|P153173|P153604
pevt_000254,3,https://projects.worldbank.org/en/projects-operations/project-detail/P153604,projects.worldbank.org,external_direct,wb_project:P149528|P153173|P153604
pevt_000255,1,https://projects.worldbank.org/en/projects-operations/project-detail/P154716,projects.worldbank.org,external_direct,wb_project:P154716|P158622|P158713|P158760|P159870
pevt_000255,2,https://projects.worldbank.org/en/projects-operations/project-detail/P158622,projects.worldbank.org,external_direct,wb_project:P154716|P158622|P158713|P158760|P159870
pevt_000255,3,https://projects.worldbank.org/en/projects-operations/project-detail/P158713,projects.worldbank.org,external_direct,wb_project:P154716|P158622|P158713|P158760|P159870
pevt_000255,4,https://projects.worldbank.org/en/projects-operations/project-detail/P158760,projects.worldbank.org,external_direct,wb_project:P154716|P158622|P158713|P158760|P159870
pevt_000255,5,https://projects.worldbank.org/en/projects-operations/project-detail/P159870,projects.worldbank.org,external_direct,wb_project:P154716|P158622|P158713|P158760|P159870
pevt_000256,1,https://projects.worldbank.org/en/projects-operations/project-detail/P162349,projects.worldbank.org,external_direct,wb_project:P162349|P163679
pevt_000256,2,https://projects.worldbank.org/en/projects-operations/project-detail/P163679,projects.worldbank.org,external_direct,wb_project:P162349|P163679
pevt_000257,1,https://projects.worldbank.org/en/projects-operations/project-detail/P125528,projects.worldbank.org,external_direct,wb_project:P125528|P158124|P158215
pevt_000257,2,https://projects.worldbank.org/en/projects-operations/project-detail/P158124,projects.worldbank.org,external_direct,wb_project:P125528|P158124|P158215
pevt_000257,3,https://projects.worldbank.org/en/projects-operations/project-detail/P158215,projects.worldbank.org,external_direct,wb_project:P125528|P158124|P158215
pevt_000258,1,https://projects.worldbank.org/en/projects-operations/project-detail/P144531,projects.worldbank.org,external_direct,wb_project:P144531|P169758
pevt_000258,2,https://projects.worldbank.org/en/projects-operations/project-detail/P169758,projects.worldbank.org,external_direct,wb_project:P144531|P169758
pevt_000259,1,https://projects.worldbank.org/en/projects-operations/project-detail/P162178,projects.worldbank.org,external_direct,wb_project:P162178|P172325
pevt_000259,2,https://projects.worldbank.org/en/projects-operations/project-detail/P172325,projects.worldbank.org,external_direct,wb_project:P162178|P172325
pevt_000260,1,https://projects.worldbank.org/en/projects-operations/project-detail/P126832,projects.worldbank.org,external_direct,wb_project:P126832|P145897|P171644|P174267
pevt_000260,2,https://projects.worldbank.org/en/projects-operations/project-detail/P145897,projects.worldbank.org,external_direct,wb_project:P126832|P145897|P171644|P174267
pevt_000260,3,https://projects.worldbank.org/en/projects-operations/project-detail/P171644,projects.worldbank.org,external_direct,wb_project:P126832|P145897|P171644|P174267
pevt_000260,4,https://projects.worldbank.org/en/projects-operations/project-detail/P174267,projects.worldbank.org,external_direct,wb_project:P126832|P145897|P171644|P174267
pevt_000261,1,https://projects.worldbank.org/en/projects-operations/project-detail/P172806,projects.worldbank.org,external_direct,wb_project:P172806
pevt_000262,1,https://projects.worldbank.org/en/projects-operations/project-detail/P132748,projects.worldbank.org,external_direct,wb_project:P132748|P145533|P156507|P159883
pevt_000262,2,https://projects.worldbank.org/en/projects-operations/project-detail/P145533,projects.worldbank.org,external_direct,wb_project:P132748|P145533|P156507|P159883
pevt_000262,3,https://projects.worldbank.org/en/projects-operations/project-detail/P156507,projects.worldbank.org,external_direct,wb_project:P132748|P145533|P156507|P159883
pevt_000262,4,https://projects.worldbank.org/en/projects-operations/project-detail/P159883,projects.worldbank.org,external_direct,wb_project:P132748|P145533|P156507|P159883
pevt_000263,1,https://projects.worldbank.org/en/projects-operations/project-detail/P176989,projects.worldbank.org,external_direct,wb_project:P176989|P178338|P178796|P178907
pevt_000263,2,https://projects.worldbank.org/en/projects-operations/project-detail/P178338,projects.worldbank.org,external_direct,wb_project:P176989|P178338|P178796|P178907
pevt_000263,3,https://projects.worldbank.org/en/projects-operations/project-detail/P178796,projects.worldbank.org,external_direct,wb_project:P176989|P178338|P178796|P178907
pevt_000263,4,https://projects.worldbank.org/en/projects-operations/project-detail/P178907,projects.worldbank.org,external_direct,wb_project:P176989|P178338|P178796|P178907
pevt_000264,1,https://projects.worldbank.org/en/projects-operations/project-detail/P152959,projects.worldbank.org,external_direct,wb_project:P152959|P181021
pevt_000264,2,https://projects.worldbank.org/en/projects-operations/project-detail/P181021,projects.worldbank.org,external_direct,wb_project:P152959|P181021
pevt_000265,1,https://projects.worldbank.org/en/projects-operations/project-detail/P172388,projects.worldbank.org,external_direct,wb_project:P172388|P177841
pevt_000265,2,https://projects.worldbank.org/en/projects-operations/project-detail/P177841,projects.worldbank.org,external_direct,wb_project:P172388|P177841
pevt_000266,1,https://projects.worldbank.org/en/projects-operations/project-detail/P166853,projects.worldbank.org,external_direct,wb_project:P166853|P172224
pevt_000266,2,https://projects.worldbank.org/en/projects-operations/project-detail/P172224,projects.worldbank.org,external_direct,wb_project:P166853|P172224
pevt_000267,1,https://projects.worldbank.org/en/projects-operations/project-detail/P156253,projects.worldbank.org,external_direct,wb_project:P156253|P156739
pevt_000267,2,https://projects.worldbank.org/en/projects-operations/project-detail/P156739,projects.worldbank.org,external_direct,wb_project:P156253|P156739
pevt_000268,1,https://projects.worldbank.org/en/projects-operations/project-detail/P157055,projects.worldbank.org,external_direct,wb_project:P157055|P163284
pevt_000268,2,https://projects.worldbank.org/en/projects-operations/project-detail/P163284,projects.worldbank.org,external_direct,wb_project:P157055|P163284
pevt_000269,1,https://projects.worldbank.org/en/projects-operations/project-detail/P119328,projects.worldbank.org,external_direct,wb_project:P119328|P151324
pevt_000269,2,https://projects.worldbank.org/en/projects-operations/project-detail/P151324,projects.worldbank.org,external_direct,wb_project:P119328|P151324
pevt_000270,1,https://projects.worldbank.org/en/projects-operations/project-detail/P164145,projects.worldbank.org,external_direct,wb_project:P164145
pevt_000271,1,https://projects.worldbank.org/en/projects-operations/project-detail/P156884,projects.worldbank.org,external_direct,wb_project:P156884|P157206|P158810|P161770
pevt_000271,2,https://projects.worldbank.org/en/projects-operations/project-detail/P157206,projects.worldbank.org,external_direct,wb_project:P156884|P157206|P158810|P161770
pevt_000271,3,https://projects.worldbank.org/en/projects-operations/project-detail/P158810,projects.worldbank.org,external_direct,wb_project:P156884|P157206|P158810|P161770
pevt_000271,4,https://projects.worldbank.org/en/projects-operations/project-detail/P161770,projects.worldbank.org,external_direct,wb_project:P156884|P157206|P158810|P161770
pevt_000272,1,https://projects.worldbank.org/en/projects-operations/project-detail/P159697,projects.worldbank.org,external_direct,wb_project:P159697
pevt_000273,1,https://projects.worldbank.org/en/projects-operations/project-detail/P160642,projects.worldbank.org,external_direct,wb_project:P160642|P167401
pevt_000273,2,https://projects.worldbank.org/en/projects-operations/project-detail/P167401,projects.worldbank.org,external_direct,wb_project:P160642|P167401
pevt_000274,1,https://projects.worldbank.org/en/projects-operations/project-detail/P167959,projects.worldbank.org,external_direct,wb_project:P167959
pevt_000275,1,https://projects.worldbank.org/en/projects-operations/project-detail/P169828,projects.worldbank.org,external_direct,wb_project:P169828
pevt_000276,1,https://projects.worldbank.org/en/projects-operations/project-detail/P162202,projects.worldbank.org,external_direct,wb_project:P162202|P170130|P173813
pevt_000276,2,https://projects.worldbank.org/en/projects-operations/project-detail/P170130,projects.worldbank.org,external_direct,wb_project:P162202|P170130|P173813
pevt_000276,3,https://projects.worldbank.org/en/projects-operations/project-detail/P173813,projects.worldbank.org,external_direct,wb_project:P162202|P170130|P173813
pevt_000277,1,https://projects.worldbank.org/en/projects-operations/project-detail/P168308,projects.worldbank.org,external_direct,wb_project:P168308
pevt_000278,1,https://projects.worldbank.org/en/projects-operations/project-detail/P174110,projects.worldbank.org,external_direct,wb_project:P174110
pevt_000279,1,https://projects.worldbank.org/en/projects-operations/project-detail/P171613,projects.worldbank.org,external_direct,wb_project:P171613|P172425
pevt_000279,2,https://projects.worldbank.org/en/projects-operations/project-detail/P172425,projects.worldbank.org,external_direct,wb_project:P171613|P172425
pevt_000280,1,https://projects.worldbank.org/en/projects-operations/project-detail/P178064,projects.worldbank.org,external_direct,wb_project:P178064
pevt_000281,1,https://projects.worldbank.org/en/projects-operations/project-detail/P098423,projects.worldbank.org,external_direct,wb_project:P098423|P176776
pevt_000281,2,https://projects.worldbank.org/en/projects-operations/project-detail/P176776,projects.worldbank.org,external_direct,wb_project:P098423|P176776
pevt_000282,1,https://projects.worldbank.org/en/projects-operations/project-detail/P176882,projects.worldbank.org,external_direct,wb_project:P176882|P177800
pevt_000282,2,https://projects.worldbank.org/en/projects-operations/project-detail/P177800,projects.worldbank.org,external_direct,wb_project:P176882|P177800
pevt_000283,1,https://projects.worldbank.org/en/projects-operations/project-detail/P179338,projects.worldbank.org,external_direct,wb_project:P179338
pevt_000284,1,https://projects.worldbank.org/en/projects-operations/project-detail/P162789,projects.worldbank.org,external_direct,wb_project:P162789|P177661|P178362|P179006
pevt_000284,2,https://projects.worldbank.org/en/projects-operations/project-detail/P177661,projects.worldbank.org,external_direct,wb_project:P162789|P177661|P178362|P179006
pevt_000284,3,https://projects.worldbank.org/en/projects-operations/project-detail/P178362,projects.worldbank.org,external_direct,wb_project:P162789|P177661|P178362|P179006
pevt_000284,4,https://projects.worldbank.org/en/projects-operations/project-detail/P179006,projects.worldbank.org,external_direct,wb_project:P162789|P177661|P178362|P179006
pevt_000285,1,https://projects.worldbank.org/en/projects-operations/project-detail/P177062,projects.worldbank.org,external_direct,wb_project:P177062|P179550
pevt_000285,2,https://projects.worldbank.org/en/projects-operations/project-detail/P179550,projects.worldbank.org,external_direct,wb_project:P177062|P179550
pevt_000286,1,https://projects.worldbank.org/en/projects-operations/project-detail/P180234,projects.worldbank.org,external_direct,wb_project:P180234|P181752|P502591
pevt_000286,2,https://projects.worldbank.org/en/projects-operations/project-detail/P181752,projects.worldbank.org,external_direct,wb_project:P180234|P181752|P502591
pevt_000286,3,https://projects.worldbank.org/en/projects-operations/project-detail/P502591,projects.worldbank.org,external_direct,wb_project:P180234|P181752|P502591
pevt_000287,1,https://projects.worldbank.org/en/projects-operations/project-detail/P177118,projects.worldbank.org,external_direct,wb_project:P177118
pevt_000288,1,https://projects.worldbank.org/en/projects-operations/project-detail/P152755,projects.worldbank.org,external_direct,wb_project:P152755
pevt_000289,1,https://projects.worldbank.org/en/projects-operations/project-detail/P151155,projects.worldbank.org,external_direct,wb_project:P151155|P160917|P163657
pevt_000289,2,https://projects.worldbank.org/en/projects-operations/project-detail/P160917,projects.worldbank.org,external_direct,wb_project:P151155|P160917|P163657
pevt_000289,3,https://projects.worldbank.org/en/projects-operations/project-detail/P163657,projects.worldbank.org,external_direct,wb_project:P151155|P160917|P163657
pevt_000290,1,https://projects.worldbank.org/en/projects-operations/project-detail/P157734,projects.worldbank.org,external_direct,wb_project:P157734|P163881
pevt_000290,2,https://projects.worldbank.org/en/projects-operations/project-detail/P163881,projects.worldbank.org,external_direct,wb_project:P157734|P163881
pevt_000291,1,https://projects.worldbank.org/en/projects-operations/project-detail/P133338,projects.worldbank.org,external_direct,wb_project:P133338|P166694
pevt_000291,2,https://projects.worldbank.org/en/projects-operations/project-detail/P166694,projects.worldbank.org,external_direct,wb_project:P133338|P166694
pevt_000292,1,https://projects.worldbank.org/en/projects-operations/project-detail/P166072,projects.worldbank.org,external_direct,wb_project:P166072|P172885
pevt_000292,2,https://projects.worldbank.org/en/projects-operations/project-detail/P172885,projects.worldbank.org,external_direct,wb_project:P166072|P172885
pevt_000293,1,https://projects.worldbank.org/en/projects-operations/project-detail/P168332,projects.worldbank.org,external_direct,wb_project:P168332|P168772
pevt_000293,2,https://projects.worldbank.org/en/projects-operations/project-detail/P168772,projects.worldbank.org,external_direct,wb_project:P168332|P168772
pevt_000294,1,https://projects.worldbank.org/en/projects-operations/project-detail/P175249,projects.worldbank.org,external_direct,wb_project:P175249|P175846
pevt_000294,2,https://projects.worldbank.org/en/projects-operations/project-detail/P175846,projects.worldbank.org,external_direct,wb_project:P175249|P175846
pevt_000295,1,https://projects.worldbank.org/en/projects-operations/project-detail/P167795,projects.worldbank.org,external_direct,wb_project:P167795
pevt_000296,1,https://projects.worldbank.org/en/projects-operations/project-detail/P178136,projects.worldbank.org,external_direct,wb_project:P178136
pevt_000297,1,https://projects.worldbank.org/en/projects-operations/project-detail/P178207,projects.worldbank.org,external_direct,wb_project:P178207
pevt_000298,1,https://api.worldbank.org/v2/indicator?format=json&per_page=20000,api.worldbank.org,objective_indicator,wb_indicator_event:structural_break@2022;score=1.6106;drivers=SL.UEM.TOTL.ZS(-):7.65|NE.GDI.FTOT.ZS:1.81|IT.NET.BBND.P2:0.67
pevt_000299,1,https://projects.worldbank.org/en/projects-operations/project-detail/P174178,projects.worldbank.org,external_direct,wb_project:P174178
pevt_000300,1,https://projects.worldbank.org/en/projects-operations/project-detail/P167890,projects.worldbank.org,external_direct,wb_project:P167890
pevt_000301,1,https://projects.worldbank.org/en/projects-operations/project-detail/P175592,projects.worldbank.org,external_direct,wb_project:P175592
pevt_000302,1,https://projects.worldbank.org/en/projects-operations/project-detail/P178614,projects.worldbank.org,external_direct,wb_project:P178614
pevt_000303,1,https://projects.worldbank.org/en/projects-operations/project-detail/P180093,projects.worldbank.org,external_direct,wb_project:P180093|P181184
pevt_000303,2,https://projects.worldbank.org/en/projects-operations/project-detail/P181184,projects.worldbank.org,external_direct,wb_project:P180093|P181184
pevt_000304,1,https://projects.worldbank.org/en/projects-operations/project-detail/P177468,projects.worldbank.org,external_direct,wb_project:P177468|P177786
pevt_000304,2,https://projects.worldbank.org/en/projects-operations/project-detail/P177786,projects.worldbank.org,external_direct,wb_project:P177468|P177786
pevt_000305,1,https://projects.worldbank.org/en/projects-operations/project-detail/P179410,projects.worldbank.org,external_direct,wb_project:P179410
pevt_000306,1,https://projects.worldbank.org/en/projects-operations/project-detail/P163361,projects.worldbank.org,external_direct,wb_project:P163361
pevt_000307,1,https://projects.worldbank.org/en/projects-operations/project-detail/P154821,projects.worldbank.org,external_direct,wb_project:P154821
pevt_000308,1,https://projects.worldbank.org/en/projects-operations/project-detail/P158520,projects.worldbank.org,external_direct,wb_project:P158520
pevt_000309,1,https://projects.worldbank.org/en/projects-operations/project-detail/P103470,projects.worldbank.org,external_direct,wb_project:P103470|P156239
pevt_000309,2,https://projects.worldbank.org/en/projects-operations/project-detail/P156239,projects.worldbank.org,external_direct,wb_project:P103470|P156239
pevt_000310,1,https://projects.worldbank.org/en/projects-operations/project-detail/P152117,projects.worldbank.org,external_direct,wb_project:P152117|P158739|P158958|P160446
pevt_000310,2,https://projects.worldbank.org/en/projects-operations/project-detail/P158739,projects.worldbank.org,external_direct,wb_project:P152117|P158739|P158958|P160446
pevt_000310,3,https://projects.worldbank.org/en/projects-operations/project-detail/P158958,projects.worldbank.org,external_direct,wb_project:P152117|P158739|P158958|P160446
pevt_000310,4,https://projects.worldbank.org/en/projects-operations/project-detail/P160446,projects.worldbank.org,external_direct,wb_project:P152117|P158739|P158958|P160446
pevt_000311,1,https://projects.worldbank.org/en/projects-operations/project-detail/P156880,projects.worldbank.org,external_direct,wb_project:P156880|P161642
pevt_000311,2,https://projects.worldbank.org/en/projects-operations/project-detail/P161642,projects.worldbank.org,external_direct,wb_project:P156880|P161642
pevt_000312,1,https://projects.worldbank.org/en/projects-operations/project-detail/P157715,projects.worldbank.org,external_direct,wb_project:P157715|P165300
pevt_000312,2,https://projects.worldbank.org/en/projects-operations/project-detail/P165300,projects.worldbank.org,external_direct,wb_project:P157715|P165300
pevt_000313,1,https://projects.worldbank.org/en/projects-operations/project-detail/P162594,projects.worldbank.org,external_direct,wb_project:P162594|P168539
pevt_000313,2,https://projects.worldbank.org/en/projects-operations/project-detail/P168539,projects.worldbank.org,external_direct,wb_project:P162594|P168539
pevt_000314,1,https://projects.worldbank.org/en/projects-operations/project-detail/P169866,projects.worldbank.org,external_direct,wb_project:P169866|P173424
pevt_000314,2,https://projects.worldbank.org/en/projects-operations/project-detail/P173424,projects.worldbank.org,external_direct,wb_project:P169866|P173424
pevt_000315,1,https://projects.worldbank.org/en/projects-operations/project-detail/P104687,projects.worldbank.org,external_direct,wb_project:P104687|P170728
pevt_000315,2,https://projects.worldbank.org/en/projects-operations/project-detail/P170728,projects.worldbank.org,external_direct,wb_project:P104687|P170728
pevt_000316,1,https://projects.worldbank.org/en/projects-operations/project-detail/P175126,projects.worldbank.org,external_direct,wb_project:P175126
pevt_000317,1,https://projects.worldbank.org/en/projects-operations/project-detail/P175801,projects.worldbank.org,external_direct,wb_project:P175801|P176505
pevt_000317,2,https://projects.worldbank.org/en/projects-operations/project-detail/P176505,projects.worldbank.org,external_direct,wb_project:P175801|P176505
pevt_000318,1,https://projects.worldbank.org/en/projects-operations/project-detail/P180033,projects.worldbank.org,external_direct,wb_project:P180033
pevt_000319,1,https://projects.worldbank.org/en/projects-operations/project-detail/P169919,projects.worldbank.org,external_direct,wb_project:P169919|P176788
pevt_000319,2,https://projects.worldbank.org/en/projects-operations/project-detail/P176788,projects.worldbank.org,external_direct,wb_project:P169919|P176788
pevt_000320,1,https://projects.worldbank.org/en/projects-operations/project-detail/P174986,projects.worldbank.org,external_direct,wb_project:P174986|P175111
pevt_000320,2,https://projects.worldbank.org/en/projects-operations/project-detail/P175111,projects.worldbank.org,external_direct,wb_project:P174986|P175111
pevt_000321,1,https://projects.worldbank.org/en/projects-operations/project-detail/P180566,projects.worldbank.org,external_direct,wb_project:P180566
pevt_000322,1,https://projects.worldbank.org/en/projects-operations/project-detail/P181080,projects.worldbank.org,external_direct,wb_project:P181080
pevt_000323,1,https://projects.worldbank.org/en/projects-operations/project-detail/P160680,projects.worldbank.org,external_direct,wb_project:P160680|P181493
pevt_000323,2,https://projects.worldbank.org/en/projects-operations/project-detail/P181493,projects.worldbank.org,external_direct,wb_project:P160680|P181493
pevt_000324,1,https://projects.worldbank.org/en/projects-operations/project-detail/P168475,projects.worldbank.org,external_direct,wb_project:P168475|P172352
pevt_000324,2,https://projects.worldbank.org/en/projects-operations/project-detail/P172352,projects.worldbank.org,external_direct,wb_project:P168475|P172352
pevt_000325,1,https://projects.worldbank.org/en/projects-operations/project-detail/P171912,projects.worldbank.org,external_direct,wb_project:P171912
pevt_000326,1,https://projects.worldbank.org/en/projects-operations/project-detail/P174786,projects.worldbank.org,external_direct,wb_project:P174786
pevt_000327,1,https://projects.worldbank.org/en/projects-operations/project-detail/P177029,projects.worldbank.org,external_direct,wb_project:P177029
pevt_000328,1,https://projects.worldbank.org/en/projects-operations/project-detail/P178049,projects.worldbank.org,external_direct,wb_project:P178049
pevt_000329,1,https://data.worldbank.org/indicator,data.worldbank.org,objective_macro,objective_macro_rule:wb_structural_break@2017;score=2.3689;vars=IT.NET.USER.ZS|NE.GDI.FTOT.ZS|NY.GDP.PCAP.CD|FP.CPI.TOTL.ZG
pevt_000330,1,https://projects.worldbank.org/en/projects-operations/project-detail/P151363,projects.worldbank.org,external_direct,wb_project_regional:P151363
pevt_000331,1,https://projects.worldbank.org/en/projects-operations/project-detail/P145634,projects.worldbank.org,external_direct,wb_project_regional:P145634
pevt_000332,1,https://projects.worldbank.org/en/projects-operations/project-detail/P166820,projects.worldbank.org,external_direct,wb_project_regional:P166820
pevt_000333,1,https://projects.worldbank.org/en/projects-operations/project-detail/P174135,projects.worldbank.org,external_direct,wb_project_regional:P174135
pevt_000334,1,https://projects.worldbank.org/en/projects-operations/project-detail/P181218,projects.worldbank.org,external_direct,wb_project_regional:P181218|P181219
pevt_000334,2,https://projects.worldbank.org/en/projects-operations/project-detail/P181219,projects.worldbank.org,external_direct,wb_project_regional:P181218|P181219
pevt_000335,1,https://projects.worldbank.org/en/projects-operations/project-detail/P177407,projects.worldbank.org,external_direct,wb_project_regional:P177407
pevt_000336,1,https://projects.worldbank.org/en/projects-operations/project-detail/P151363,projects.worldbank.org,external_direct,wb_project_regional:P151363
pevt_000337,1,https://projects.worldbank.org/en/projects-operations/project-detail/P145634,projects.worldbank.org,external_direct,wb_project_regional:P145634
pevt_000338,1,https://projects.worldbank.org/en/projects-operations/project-detail/P166820,projects.worldbank.org,external_direct,wb_project_regional:P166820
pevt_000339,1,https://projects.worldbank.org/en/projects-operations/project-detail/P174135,projects.worldbank.org,external_direct,wb_project_regional:P174135
pevt_000340,1,https://projects.worldbank.org/en/projects-operations/project-detail/P181218,projects.worldbank.org,external_direct,wb_project_regional:P181218|P181219
pevt_000340,2,https://projects.worldbank.org/en/projects-operations/project-detail/P181219,projects.worldbank.org,external_direct,wb_project_regional:P181218|P181219
pevt_000341,1,https://projects.worldbank.org/en/projects-operations/project-detail/P177407,projects.worldbank.org,external_direct,wb_project_regional:P177407
pevt_000342,1,https://projects.worldbank.org/en/projects-operations/project-detail/P158505,projects.worldbank.org,external_direct,wb_project:P158505
pevt_000343,1,https://projects.worldbank.org/en/projects-operations/project-detail/P162904,projects.worldbank.org,external_direct,wb_project:P162904
pevt_000344,1,https://projects.worldbank.org/en/projects-operations/project-detail/P162901,projects.worldbank.org,external_direct,wb_project:P162901|P164164
pevt_000344,2,https://projects.worldbank.org/en/projects-operations/project-detail/P164164,projects.worldbank.org,external_direct,wb_project:P162901|P164164
pevt_000345,1,https://projects.worldbank.org/en/projects-operations/project-detail/P165558,projects.worldbank.org,external_direct,wb_project:P165558
pevt_000346,1,https://projects.worldbank.org/en/projects-operations/project-detail/P166059,projects.worldbank.org,external_direct,wb_project:P166059|P166220
pevt_000346,2,https://projects.worldbank.org/en/projects-operations/project-detail/P166220,projects.worldbank.org,external_direct,wb_project:P166059|P166220
pevt_000347,1,https://projects.worldbank.org/en/projects-operations/project-detail/P171777,projects.worldbank.org,external_direct,wb_project:P171777
pevt_000348,1,https://projects.worldbank.org/en/projects-operations/project-detail/P174300,projects.worldbank.org,external_direct,wb_project:P174300
pevt_000349,1,https://projects.worldbank.org/en/projects-operations/project-detail/P178992,projects.worldbank.org,external_direct,wb_project:P178992
pevt_000350,1,https://projects.worldbank.org/en/projects-operations/project-detail/P175483,projects.worldbank.org,external_direct,wb_project:P175483
pevt_000351,1,https://projects.worldbank.org/en/projects-operations/project-detail/P176772,projects.worldbank.org,external_direct,wb_project:P176772|P178033
pevt_000351,2,https://projects.worldbank.org/en/projects-operations/project-detail/P178033,projects.worldbank.org,external_direct,wb_project:P176772|P178033
pevt_000352,1,https://projects.worldbank.org/en/projects-operations/project-detail/P178988,projects.worldbank.org,external_direct,wb_project:P178988
pevt_000353,1,https://projects.worldbank.org/en/projects-operations/project-detail/P178836,projects.worldbank.org,external_direct,wb_project:P178836
