candidate,alpha_dynamic,alpha_graph,alpha_critical,alpha_base,selection_year,eval_year,selection_objective,selection_roc_auc,selection_average_precision,selection_brier,temporal_objective_mean,temporal_objective_std,temporal_mean_gain_vs_base,temporal_share_positive_gain,temporal_windows,selection_rank_score,eval_objective,eval_roc_auc,eval_average_precision,eval_brier
convex_blend,0.0,0.0,0.0,1.0,2023,2024,0.6350748225418545,0.6659619450317125,0.4648811023204535,0.2059141499323862,0.6655798332662225,0.0283511184241628,0.0,0.0,3,0.6638787661607727,0.7112679873376674,0.7389846743295019,0.4748659476011121,0.1847779132788967
convex_blend,0.0,0.0,0.05,0.95,2023,2024,0.6417363548461582,0.6721375319906532,0.4742292398313381,0.2026745142966329,0.6727981068175323,0.0280113909121988,0.0072182735513096,1.0,3,0.6730552223967138,0.713327342545653,0.7406267104542966,0.4870753645280526,0.181995786057624
convex_blend,0.0,0.0,0.1,0.9,2023,2024,0.6512186237215392,0.6811505507955936,0.4938703937474761,0.1995461804936961,0.6813221524668333,0.0276538791037432,0.0157423192006108,1.0,3,0.6839213755443551,0.7153036390650825,0.7422003284072249,0.4917290769801458,0.1793112622809492
convex_blend,0.0,0.0,0.15,0.85,2023,2024,0.6594045711953704,0.6888839434739068,0.5106254942767785,0.1965291485235756,0.6888758061647143,0.0276002300603954,0.0232959728984917,1.0,3,0.6935303805587839,0.7158969316304934,0.7424055829228242,0.4905729941875012,0.1767243419488723
convex_blend,0.0,0.0,0.2,0.8,2023,2024,0.6675181874757301,0.6965617002336708,0.5246486729217417,0.1936234183862715,0.6963629561339623,0.0270266227117059,0.0307831228677398,1.0,3,0.7030860067868724,0.717296601741612,0.743431855500821,0.4959019849487137,0.1742350250613932
convex_blend,0.0,0.05,0.0,0.95,2023,2024,0.6357118455852018,0.6665739401357516,0.4659932850087397,0.2057472970036653,0.6663726884248405,0.0283532748773975,0.000792855158618,1.0,3,0.6648824461827181,0.7114754941098913,0.7391899288451014,0.4752064742305703,0.1847628982347334
convex_blend,0.0,0.05,0.05,0.8999999999999999,2023,2024,0.643040582216295,0.6734171581172804,0.4793417740651226,0.2025105060065695,0.673820229360173,0.0280065735613973,0.0082403960939504,1.0,3,0.6743592491634656,0.7132610755085458,0.7405582922824302,0.4868463647779835,0.1819814451592291
convex_blend,0.0,0.05,0.1,0.85,2023,2024,0.6517991574547403,0.6817069099810837,0.496521569073283,0.1993850168422901,0.6821131574665089,0.0277343544672406,0.0165333242002863,1.0,3,0.6849169139468038,0.7149635982186442,0.7418582375478926,0.4891223427382569,0.1792975955283226
convex_blend,0.0,0.05,0.15,0.7999999999999999,2023,2024,0.6602072219069689,0.689662846333593,0.5115523753846944,0.196370829510827,0.6898576987129896,0.0277209879341818,0.0242778654467671,1.0,3,0.6947665537859328,0.7163093895527207,0.7428160919540229,0.4906305787631373,0.1767113493420141
convex_blend,0.0,0.05,0.2,0.75,2023,2024,0.6687654988399222,0.6977856904417492,0.5270825229669521,0.1934679440121803,0.6979331594536139,0.0272411332951145,0.0323533261873914,1.0,3,0.7050608365287163,0.7177773767138406,0.7439107827038861,0.4952614758709727,0.1742227066003034
convex_blend,0.0,0.1,0.0,0.9,2023,2024,0.6365709794492383,0.6674084789139868,0.4676745510785671,0.2055833297649899,0.6671012485867518,0.028158394007146,0.0015214153205292,1.0,3,0.665822021914603,0.7122983895191791,0.7400109469074986,0.4752218089566481,0.1847503825887964
convex_blend,0.0,0.1,0.05,0.85,2023,2024,0.6438992893845329,0.6742516968955157,0.4805986231988977,0.2023493834065516,0.6747756888488988,0.0281782267870804,0.0091958555826762,1.0,3,0.6755604484741966,0.7138101971085028,0.7411056376573618,0.4871217360240533,0.1819696036590604
convex_blend,0.0,0.1,0.1,0.8,2023,2024,0.6528799816013757,0.6827639924335152,0.497984669502636,0.1992267388809296,0.6831860425018704,0.0277855527121849,0.0176062092356478,1.0,3,0.6862765648292416,0.715375782353003,0.7422687465790914,0.4885517015194603,0.1792864281739224
convex_blend,0.0,0.1,0.15,0.75,2023,2024,0.6609538038465116,0.6903861132747302,0.5127954547490349,0.196215396188124,0.6911194628511269,0.0280598491655369,0.0255396295849043,1.0,3,0.6963383589235139,0.7165846362214814,0.7430897646414887,0.4901419883083853,0.1767008561333822
convex_blend,0.0,0.1,0.2,0.7,2023,2024,0.6694003822465682,0.6983976855457884,0.5283012445362741,0.1933153553281347,0.6988009151847874,0.0273448515757491,0.0332210819185648,1.0,3,0.706152005763978,0.7177788495732702,0.7439107827038862,0.4951558907371829,0.1742128875374399
convex_blend,0.0,0.15,0.0,0.85,2023,2024,0.6369845931113759,0.66779793034383,0.4684200311387221,0.2054222482163602,0.6680183232544721,0.0283763555852728,0.0024384899882495,1.0,3,0.6669635598278085,0.7122314737844693,0.7399425287356322,0.4754634294551439,0.1847403663410857
convex_blend,0.0,0.15,0.05,0.7999999999999999,2023,2024,0.6453695588033034,0.6756982307777902,0.4841619515095219,0.2021911464965792,0.6761652887744568,0.0280743683408464,0.0105854555082343,1.0,3,0.6773330852762935,0.7144273619705921,0.7417214012041599,0.4872937110422359,0.1819602615571181
convex_blend,0.0,0.15,0.1,0.75,2023,2024,0.653404013709014,0.6832647157004562,0.4987582513600364,0.1990713466096147,0.6838878929035032,0.0280226718835758,0.0183080596372805,1.0,3,0.687150131323152,0.7161981006088264,0.7430897646414887,0.4882749978236181,0.1792777602177484
convex_blend,0.0,0.15,0.15,0.7,2023,2024,0.6616999529325474,0.6911093802158673,0.5143750777512436,0.1960628485554665,0.6922673783610837,0.0285820343224736,0.026687545094861,1.0,3,0.6977568451832644,0.7172015988398404,0.7437055281882868,0.4903878116901534,0.1766928623229766
convex_blend,0.0,0.15,0.2,0.6499999999999999,2023,2024,0.6702017405553544,0.6991765884054746,0.5294455089004955,0.1931656523341347,0.6996067897009315,0.0272664653936971,0.034026956434709,1.0,3,0.7071800792462569,0.7179852020385651,0.7441160372194855,0.4959211744402934,0.1742055678728026
convex_blend,0.0,0.2,0.0,0.8,2023,2024,0.6380654049425949,0.6688550127962613,0.4712230211906196,0.205264052357776,0.6691279293196501,0.0285088818577092,0.0035480960534275,1.0,3,0.6683642320695594,0.71284836485869,0.7405582922824302,0.4764561236604044,0.1847328494916013
convex_blend,0.0,0.2,0.05,0.75,2023,2024,0.6462274002645274,0.6765327695560253,0.4860104832208732,0.2020357952766525,0.6769172578222696,0.0281736867440674,0.011337424556047,1.0,3,0.6782842443110908,0.7145652247198824,0.7418582375478927,0.4869458123415013,0.1819534188534021
convex_blend,0.0,0.2,0.1,0.7000000000000001,2023,2024,0.6544283362300867,0.6842661622343384,0.500707092955011,0.1989188400283453,0.6850742979864419,0.0283038873448163,0.0194944647202193,1.0,3,0.6886367511995725,0.7164726985799845,0.7433634373289546,0.4897438751710702,0.1792715916598008
convex_blend,0.0,0.2,0.15,0.65,2023,2024,0.6627238487578214,0.6921108267497497,0.5169462355125611,0.1959131866128546,0.6931807020008667,0.0285689749139522,0.0276008687346441,1.0,3,0.6989197612140099,0.7174076775172665,0.7439107827038861,0.4893046806990936,0.1766873679107973
convex_blend,0.0,0.2,0.2,0.6000000000000001,2023,2024,0.6714477533590257,0.7004005786135528,0.5320941583761338,0.1930188350301802,0.7009713656237772,0.0274424344738009,0.0353915323575546,1.0,3,0.7089001612610811,0.7181911795941262,0.7443212917350849,0.4934115810049523,0.1742007476063917
convex_blend,0.0,0.25,0.0,0.75,2023,2024,0.6384781528977188,0.6692444642261044,0.4711236478873234,0.2051087421892374,0.6699218917814068,0.0286965279280613,0.0043420585151841,1.0,3,0.6693536813416365,0.713670135538776,0.7413793103448275,0.477001279964965,0.1847278320403432
convex_blend,0.0,0.25,0.05,0.7,2023,2024,0.6469735370351469,0.6772560364971626,0.4881326220383861,0.2018833297467713,0.6779986175920811,0.0284080670347717,0.0124187843258586,1.0,3,0.6796368039413253,0.7152500579343702,0.7425424192665571,0.4863332911786445,0.1819490755479123
